City,State,Date,HVI
Murray,KY,2020-10-31,137756.0
Bennington,VT,2020-10-31,243408.0
Huntington,IN,2020-10-31,124550.0
Mayfield,KY,2020-10-31,97991.0
Escanaba,MI,2020-10-31,111479.0
Canton,IL,2020-10-31,74808.0
Corinth,MS,2020-10-31,103632.0
Astoria,OR,2020-10-31,381933.0
Peru,IN,2020-10-31,91356.0
Coshocton,OH,2020-10-31,119179.0
Newton,IA,2020-10-31,132756.0
Logan,WV,2020-10-31,89312.0
Bay City,TX,2020-10-31,159533.0
Fremont,NE,2020-10-31,153254.0
Hutchinson,MN,2020-10-31,207409.0
Batesville,AR,2020-10-31,101284.0
Owatonna,MN,2020-10-31,212469.0
Vidalia,GA,2020-10-31,113132.0
Summit Park,UT,2020-10-31,834486.0
Arkansas City-Winfield,KS,2020-10-31,83992.0
Laramie,WY,2020-10-31,258874.0
Plainview,TX,2020-10-31,81877.0
Big Spring,TX,2020-10-31,135074.0
Laurinburg,NC,2020-10-31,79345.0
Dixon,IL,2020-10-31,100089.0
Alexandria,MN,2020-10-31,243652.0
Newport,TN,2020-10-31,121583.0
DeRidder,LA,2020-10-31,
Lebanon,MO,2020-10-31,133190.0
Coffeyville,KS,2020-10-31,60955.0
Seneca Falls,NY,2020-10-31,131780.0
Sulphur Springs,TX,2020-10-31,
Martin,TN,2020-10-31,101100.0
Susanville,CA,2020-10-31,181102.0
Brookhaven,MS,2020-10-31,122887.0
Arcadia,FL,2020-10-31,146804.0
Taylorville,IL,2020-10-31,87220.0
Decatur,IN,2020-10-31,152138.0
Junction City,KS,2020-10-31,148987.0
Effingham,IL,2020-10-31,152576.0
Valley,AL,2020-10-31,73890.0
Butte,MT,2020-10-31,152816.0
Angola,IN,2020-10-31,185865.0
Dodge City,KS,2020-10-31,117767.0
Brenham,TX,2020-10-31,246930.0
Emporia,KS,2020-10-31,112618.0
Jackson,OH,2020-10-31,85603.0
Frankfort,IN,2020-10-31,119882.0
Brevard,NC,2020-10-31,261190.0
Taos,NM,2020-10-31,285385.0
Malvern,AR,2020-10-31,101456.0
Troy,AL,2020-10-31,122021.0
Wabash,IN,2020-10-31,118349.0
Cambridge,MD,2020-10-31,157160.0
Macomb,IL,2020-10-31,77106.0
Vernal,UT,2020-10-31,232603.0
Kingsville,TX,2020-10-31,108373.0
Madison,IN,2020-10-31,137553.0
Mount Pleasant,TX,2020-10-31,136094.0
Paris,TN,2020-10-31,124222.0
Columbus,NE,2020-10-31,187332.0
Brookings,SD,2020-10-31,206441.0
Kennett,MO,2020-10-31,75874.0
Beeville,TX,2020-10-31,128970.0
Miami,OK,2020-10-31,76492.0
Dayton,TN,2020-10-31,151404.0
Washington,IN,2020-10-31,145971.0
Camden,AR,2020-10-31,60369.0
Jackson,WY,2020-10-31,706297.0
Hastings,NE,2020-10-31,141807.0
Juneau,AK,2020-10-31,408127.0
Albert Lea,MN,2020-10-31,122336.0
Lewisburg,TN,2020-10-31,
Iron Mountain,MI,2020-10-31,121780.0
Lincoln,IL,2020-10-31,97193.0
Jesup,GA,2020-10-31,125280.0
Kirksville,MO,2020-10-31,124682.0
Alpena,MI,2020-10-31,105558.0
Silver City,NM,2020-10-31,139714.0
Indianola,MS,2020-10-31,66561.0
Elkins,WV,2020-10-31,93580.0
Las Vegas,NM,2020-10-31,160558.0
McPherson,KS,2020-10-31,163281.0
Sheridan,WY,2020-10-31,293877.0
Washington Court House,OH,2020-10-31,124084.0
Bennettsville,SC,2020-10-31,58169.0
Van Wert,OH,2020-10-31,107764.0
Merrill,WI,2020-10-31,136768.0
Ludington,MI,2020-10-31,152517.0
Middlesborough,KY,2020-10-31,59230.0
Crescent City,CA,2020-10-31,272127.0
North Vernon,IN,2020-10-31,132391.0
Hays,KS,2020-10-31,181930.0
Forrest City,AR,2020-10-31,53328.0
Fort Morgan,CO,2020-10-31,234780.0
Mineral Wells,TX,2020-10-31,140094.0
Breckenridge,CO,2020-10-31,673737.0
Bastrop,LA,2020-10-31,59674.0
Bainbridge,GA,2020-10-31,107096.0
Wauchula,FL,2020-10-31,120632.0
Hailey,ID,2020-10-31,534120.0
Great Bend,KS,2020-10-31,80004.0
Weatherford,OK,2020-10-31,119290.0
Watertown,SD,2020-10-31,208129.0
Thomaston,GA,2020-10-31,88636.0
Mountain Home,ID,2020-10-31,228317.0
Altus,OK,2020-10-31,69440.0
Uvalde,TX,2020-10-31,144605.0
Lexington,NE,2020-10-31,124357.0
Boone,IA,2020-10-31,148613.0
Toccoa,GA,2020-10-31,125697.0
Summerville,GA,2020-10-31,89241.0
Ottawa,KS,2020-10-31,147287.0
New Ulm,MN,2020-10-31,163653.0
Marshall,MN,2020-10-31,156073.0
La Grande,OR,2020-10-31,205414.0
Greensburg,IN,2020-10-31,159178.0
Mexico,MO,2020-10-31,103026.0
Moberly,MO,2020-10-31,99816.0
The Dalles,OR,2020-10-31,261608.0
Deming,NM,2020-10-31,114458.0
Fallon,NV,2020-10-31,257911.0
Fredericksburg,TX,2020-10-31,369164.0
Magnolia,AR,2020-10-31,92323.0
Campbellsville,KY,2020-10-31,108428.0
Connersville,IN,2020-10-31,86076.0
Dickinson,ND,2020-10-31,266220.0
Spearfish,SD,2020-10-31,258500.0
Heber,UT,2020-10-31,542993.0
Steamboat Springs,CO,2020-10-31,609018.0
Cordele,GA,2020-10-31,103535.0
Maryville,MO,2020-10-31,149527.0
Marshall,MO,2020-10-31,100857.0
Arkadelphia,AR,2020-10-31,91901.0
Liberal,KS,2020-10-31,122575.0
Levelland,TX,2020-10-31,119919.0
Wahpeton,ND,2020-10-31,143360.0
Mitchell,SD,2020-10-31,170795.0
Sterling,CO,2020-10-31,184154.0
Pampa,TX,2020-10-31,66215.0
Yankton,SD,2020-10-31,184786.0
Williston,ND,2020-10-31,277669.0
Oskaloosa,IA,2020-10-31,121049.0
Brookings,OR,2020-10-31,335539.0
Hood River,OR,2020-10-31,485016.0
Beatrice,NE,2020-10-31,114395.0
Borger,TX,2020-10-31,73090.0
Raymondville,TX,2020-10-31,72281.0
Elk City,OK,2020-10-31,112852.0
Grenada,MS,2020-10-31,
Dumas,TX,2020-10-31,132274.0
Helena,AR,2020-10-31,30315.0
Parsons,KS,2020-10-31,57736.0
Port Lavaca,TX,2020-10-31,150587.0
Worthington,MN,2020-10-31,141755.0
Pierre,SD,2020-10-31,219306.0
Evanston,WY,2020-10-31,210991.0
Jamestown,ND,2020-10-31,170584.0
Prineville,OR,2020-10-31,285247.0
Guymon,OK,2020-10-31,108233.0
Storm Lake,IA,2020-10-31,127438.0
Woodward,OK,2020-10-31,107482.0
Portales,NM,2020-10-31,104443.0
Hereford,TX,2020-10-31,99250.0
Othello,WA,2020-10-31,204578.0
Los Alamos,NM,2020-10-31,323707.0
Fitzgerald,GA,2020-10-31,80011.0
Maysville,KY,2020-10-31,96533.0
Atchison,KS,2020-10-31,97421.0
Snyder,TX,2020-10-31,102757.0
Fairfield,IA,2020-10-31,127475.0
Spirit Lake,IA,2020-10-31,244422.0
Spencer,IA,2020-10-31,132526.0
Vineyard Haven,MA,2020-10-31,868601.0
Winnemucca,NV,2020-10-31,247039.0
Sweetwater,TX,2020-10-31,82184.0
Andrews,TX,2020-10-31,181318.0
Zapata,TX,2020-10-31,95128.0
Vermillion,SD,2020-10-31,185987.0
Lamesa,TX,2020-10-31,80109.0
Craig,CO,2020-10-31,205863.0
Pecos,TX,2020-10-31,138420.0
Vernon,TX,2020-10-31,72491.0
Ketchikan,AK,2020-10-31,315328.0
New York,NY,2020-11-30,508677.0
Los Angeles-Long Beach-Anaheim,CA,2020-11-30,729736.0
Chicago,IL,2020-11-30,256202.0
Dallas-Fort Worth,TX,2020-11-30,274906.0
Philadelphia,PA,2020-11-30,272289.0
Houston,TX,2020-11-30,233616.0
Washington,DC,2020-11-30,468611.0
Miami-Fort Lauderdale,FL,2020-11-30,319589.0
Atlanta,GA,2020-11-30,263319.0
Boston,MA,2020-11-30,534409.0
San Francisco,CA,2020-11-30,1175082.0
Detroit,MI,2020-11-30,195484.0
Riverside,CA,2020-11-30,417237.0
Phoenix,AZ,2020-11-30,321752.0
Seattle,WA,2020-11-30,584177.0
Minneapolis-St Paul,MN,2020-11-30,316528.0
San Diego,CA,2020-11-30,664359.0
St. Louis,MO,2020-11-30,197268.0
Tampa,FL,2020-11-30,248166.0
Baltimore,MD,2020-11-30,316735.0
Denver,CO,2020-11-30,475083.0
Pittsburgh,PA,2020-11-30,176505.0
Portland,OR,2020-11-30,455327.0
Charlotte,NC,2020-11-30,264207.0
Sacramento,CA,2020-11-30,468266.0
San Antonio,TX,2020-11-30,248301.0
Orlando,FL,2020-11-30,272801.0
Cincinnati,OH,2020-11-30,206667.0
Cleveland,OH,2020-11-30,174842.0
Kansas City,MO,2020-11-30,225955.0
Las Vegas,NV,2020-11-30,311468.0
Columbus,OH,2020-11-30,234399.0
Indianapolis,IN,2020-11-30,204734.0
San Jose,CA,2020-11-30,1302533.0
Austin,TX,2020-11-30,369698.0
Virginia Beach,VA,2020-11-30,264163.0
Nashville,TN,2020-11-30,307473.0
Providence,RI,2020-11-30,349913.0
Milwaukee,WI,2020-11-30,222869.0
Jacksonville,FL,2020-11-30,249972.0
Memphis,TN,2020-11-30,174603.0
Oklahoma City,OK,2020-11-30,171358.0
Louisville-Jefferson County,KY,2020-11-30,196580.0
Hartford,CT,2020-11-30,257045.0
Richmond,VA,2020-11-30,267759.0
New Orleans,LA,2020-11-30,220134.0
Buffalo,NY,2020-11-30,192695.0
Raleigh,NC,2020-11-30,302233.0
Birmingham,AL,2020-11-30,192727.0
Salt Lake City,UT,2020-11-30,427224.0
Rochester,NY,2020-11-30,174642.0
Grand Rapids,MI,2020-11-30,240488.0
Tucson,AZ,2020-11-30,245492.0
Urban Honolulu,HI,2020-11-30,733096.0
Tulsa,OK,2020-11-30,163023.0
Fresno,CA,2020-11-30,295372.0
Worcester,MA,2020-11-30,331757.0
Stamford,CT,2020-11-30,454125.0
Albuquerque,NM,2020-11-30,236287.0
Albany,NY,2020-11-30,220056.0
Omaha,NE,2020-11-30,220718.0
New Haven,CT,2020-11-30,259099.0
Bakersfield,CA,2020-11-30,253643.0
Knoxville,TN,2020-11-30,215733.0
Greenville,SC,2020-11-30,223734.0
Ventura,CA,2020-11-30,659061.0
Allentown,PA,2020-11-30,234948.0
El Paso,TX,2020-11-30,148412.0
Baton Rouge,LA,2020-11-30,194427.0
Dayton,OH,2020-11-30,152077.0
McAllen,TX,2020-11-30,132335.0
Columbia,SC,2020-11-30,174384.0
Greensboro,NC,2020-11-30,172640.0
Akron,OH,2020-11-30,167813.0
North Port-Sarasota-Bradenton,FL,2020-11-30,301561.0
Little Rock,AR,2020-11-30,160108.0
Stockton,CA,2020-11-30,408529.0
Charleston,SC,2020-11-30,295695.0
Syracuse,NY,2020-11-30,162074.0
Colorado Springs,CO,2020-11-30,358760.0
Winston-Salem,NC,2020-11-30,172209.0
Wichita,KS,2020-11-30,156309.0
Springfield,MA,2020-11-30,257661.0
Fort Myers,FL,2020-11-30,257037.0
Boise City,ID,2020-11-30,367934.0
Toledo,OH,2020-11-30,137419.0
Madison,WI,2020-11-30,307330.0
Lakeland,FL,2020-11-30,208495.0
Ogden,UT,2020-11-30,366648.0
Daytona Beach,FL,2020-11-30,238341.0
Des Moines,IA,2020-11-30,218854.0
Jackson,MS,2020-11-30,147352.0
Youngstown,OH,2020-11-30,111581.0
Augusta,GA,2020-11-30,169788.0
Scranton,PA,2020-11-30,131896.0
Harrisburg,PA,2020-11-30,206383.0
Melbourne,FL,2020-11-30,243803.0
Chattanooga,TN,2020-11-30,
Spokane,WA,2020-11-30,316567.0
Provo,UT,2020-11-30,409681.0
Lancaster,PA,2020-11-30,254155.0
Modesto,CA,2020-11-30,359786.0
Portland,ME,2020-11-30,358840.0
Durham,NC,2020-11-30,290410.0
Santa Rosa,CA,2020-11-30,690633.0
Lexington,KY,2020-11-30,211073.0
Lafayette,LA,2020-11-30,166793.0
Lansing,MI,2020-11-30,178469.0
Fayetteville,AR,2020-11-30,214783.0
Pensacola,FL,2020-11-30,207882.0
Visalia,CA,2020-11-30,254085.0
Shreveport,LA,2020-11-30,120010.0
Springfield,MO,2020-11-30,174872.0
York,PA,2020-11-30,208018.0
Corpus Christi,TX,2020-11-30,181850.0
Flint,MI,2020-11-30,139288.0
Reno,NV,2020-11-30,419572.0
Asheville,NC,2020-11-30,297439.0
Port St. Lucie,FL,2020-11-30,254308.0
Santa Maria-Santa Barbara,CA,2020-11-30,699814.0
Huntsville,AL,2020-11-30,218775.0
Fort Wayne,IN,2020-11-30,165917.0
Salinas,CA,2020-11-30,648838.0
Vallejo,CA,2020-11-30,481897.0
Mobile,AL,2020-11-30,140693.0
Reading,PA,2020-11-30,205583.0
Brownsville,TX,2020-11-30,121944.0
Killeen,TX,2020-11-30,174151.0
Canton,OH,2020-11-30,149667.0
Beaumont,TX,2020-11-30,137592.0
Manchester,NH,2020-11-30,341279.0
Salem,OR,2020-11-30,341008.0
Anchorage,AK,2020-11-30,313456.0
Davenport,IL,2020-11-30,138705.0
Peoria,IL,2020-11-30,118645.0
Myrtle Beach,SC,2020-11-30,226434.0
Montgomery,AL,2020-11-30,145571.0
Salisbury,DE,2020-11-30,281170.0
Gulfport,MS,2020-11-30,151396.0
Tallahassee,FL,2020-11-30,195033.0
Trenton,NJ,2020-11-30,274036.0
Fayetteville,NC,2020-11-30,144782.0
Hickory,NC,2020-11-30,167033.0
Huntington,WV,2020-11-30,107063.0
Eugene,OR,2020-11-30,350733.0
Rockford,IL,2020-11-30,129331.0
Savannah,GA,2020-11-30,208885.0
Ann Arbor,MI,2020-11-30,315214.0
Ocala,FL,2020-11-30,175632.0
Kalamazoo,MI,2020-11-30,194282.0
Naples,FL,2020-11-30,365658.0
South Bend,IN,2020-11-30,151022.0
Spartanburg,SC,2020-11-30,172584.0
Evansville,IN,2020-11-30,155067.0
Kingsport,TN,2020-11-30,142870.0
Roanoke,VA,2020-11-30,197935.0
Green Bay,WI,2020-11-30,202803.0
Lincoln,NE,2020-11-30,224306.0
Fort Collins,CO,2020-11-30,437082.0
Utica,NY,2020-11-30,143935.0
Columbus,GA,2020-11-30,133032.0
Boulder,CO,2020-11-30,601680.0
Lubbock,TX,2020-11-30,161279.0
Erie,PA,2020-11-30,143162.0
Fort Smith,AR,2020-11-30,117198.0
Duluth,MN,2020-11-30,182727.0
Atlantic City,NJ,2020-11-30,228632.0
New London,CT,2020-11-30,267990.0
San Luis Obispo,CA,2020-11-30,676403.0
Gainesville,FL,2020-11-30,215653.0
Santa Cruz,CA,2020-11-30,945521.0
Clarksville,TN,2020-11-30,194480.0
Cedar Rapids,IA,2020-11-30,169271.0
Merced,CA,2020-11-30,303693.0
Wilmington,NC,2020-11-30,278490.0
Kennewick,WA,2020-11-30,321747.0
Greeley,CO,2020-11-30,402489.0
Waco,TX,2020-11-30,181047.0
Olympia,WA,2020-11-30,392464.0
Amarillo,TX,2020-11-30,153466.0
Binghamton,NY,2020-11-30,131192.0
Hagerstown,MD,2020-11-30,219058.0
Bremerton,WA,2020-11-30,441019.0
Laredo,TX,2020-11-30,157851.0
Lynchburg,VA,2020-11-30,199900.0
Yakima,WA,2020-11-30,262762.0
Crestview-Fort Walton Beach-Destin,FL,2020-11-30,309052.0
Topeka,KS,2020-11-30,143189.0
Macon-Bibb County,GA,2020-11-30,117415.0
Champaign-Urbana,IL,2020-11-30,153014.0
Tuscaloosa,AL,2020-11-30,176298.0
College Station,TX,2020-11-30,224008.0
Sioux Falls,SD,2020-11-30,241406.0
Charleston,WV,2020-11-30,102438.0
Appleton,WI,2020-11-30,210289.0
Chico,CA,2020-11-30,348290.0
Charlottesville,VA,2020-11-30,324593.0
Claremont,NH,2020-11-30,240805.0
Barnstable Town,MA,2020-11-30,486134.0
Longview,TX,2020-11-30,145337.0
Burlington,VT,2020-11-30,329750.0
Prescott,AZ,2020-11-30,350615.0
Springfield,IL,2020-11-30,141078.0
Tyler,TX,2020-11-30,192640.0
Las Cruces,NM,2020-11-30,196380.0
Fargo,ND,2020-11-30,237988.0
Houma,LA,2020-11-30,161779.0
Rochester,MN,2020-11-30,251590.0
Florence,SC,2020-11-30,129807.0
Medford,OR,2020-11-30,347991.0
Lafayette-West Lafayette,IN,2020-11-30,183482.0
Bellingham,WA,2020-11-30,465429.0
Lake Havasu City,AZ,2020-11-30,264603.0
Saginaw,MI,2020-11-30,112177.0
Lake Charles,LA,2020-11-30,192389.0
Johnson City,TN,2020-11-30,162637.0
Elkhart,IN,2020-11-30,179362.0
Yuma,AZ,2020-11-30,184151.0
Racine,WI,2020-11-30,165852.0
Athens,GA,2020-11-30,229979.0
Torrington,CT,2020-11-30,273527.0
St. Cloud,MN,2020-11-30,234299.0
Hilton Head Island,SC,2020-11-30,335377.0
Bloomington,IL,2020-11-30,160306.0
Hilo,HI,2020-11-30,402012.0
Panama City,FL,2020-11-30,246856.0
Kingston,NY,2020-11-30,281369.0
Daphne,AL,2020-11-30,245542.0
Gainesville,GA,2020-11-30,256740.0
Warner Robins,GA,2020-11-30,155850.0
Blacksburg,VA,2020-11-30,206345.0
Jacksonville,NC,2020-11-30,180823.0
Redding,CA,2020-11-30,302465.0
Monroe,LA,2020-11-30,142019.0
Joplin,MO,2020-11-30,141219.0
El Centro,CA,2020-11-30,246965.0
Terre Haute,IN,2020-11-30,101980.0
Muskegon,MI,2020-11-30,161880.0
East Stroudsburg,PA,2020-11-30,198270.0
Sioux City,IA,2020-11-30,147675.0
Greenville,NC,2020-11-30,155618.0
Waterloo,IA,2020-11-30,148387.0
Oshkosh,WI,2020-11-30,176631.0
Yuba City,CA,2020-11-30,333959.0
Abilene,TX,2020-11-30,146690.0
Columbia,MO,2020-11-30,211520.0
Dover,DE,2020-11-30,250281.0
Eau Claire,WI,2020-11-30,204656.0
Janesville,WI,2020-11-30,169303.0
Jackson,MI,2020-11-30,160685.0
Punta Gorda,FL,2020-11-30,242376.0
Bloomington,IN,2020-11-30,224715.0
Pueblo,CO,2020-11-30,220859.0
Billings,MT,2020-11-30,285014.0
Bowling Green,KY,2020-11-30,
Bend,OR,2020-11-30,470290.0
Albany,GA,2020-11-30,112900.0
Vineland,NJ,2020-11-30,156684.0
Niles,MI,2020-11-30,194218.0
Kahului,HI,2020-11-30,736384.0
Ottawa,IL,2020-11-30,121202.0
State College,PA,2020-11-30,264586.0
Bangor,ME,2020-11-30,174831.0
Alexandria,LA,2020-11-30,149962.0
Decatur,AL,2020-11-30,149093.0
Hanford,CA,2020-11-30,260370.0
Iowa City,IA,2020-11-30,235541.0
Rocky Mount,NC,2020-11-30,122766.0
Monroe,MI,2020-11-30,194849.0
Wichita Falls,TX,2020-11-30,110571.0
Burlington,NC,2020-11-30,178826.0
Madera,CA,2020-11-30,309537.0
Jefferson City,MO,2020-11-30,170967.0
Chambersburg,PA,2020-11-30,200977.0
Texarkana,TX,2020-11-30,117702.0
Elizabethtown,KY,2020-11-30,169844.0
Pottsville,PA,2020-11-30,93922.0
Wheeling,OH,2020-11-30,106800.0
Florence,AL,2020-11-30,124947.0
Grand Junction,CO,2020-11-30,291762.0
Concord,NH,2020-11-30,297451.0
Dothan,AL,2020-11-30,132129.0
Santa Fe,NM,2020-11-30,410230.0
Johnstown,PA,2020-11-30,86606.0
Traverse City,MI,2020-11-30,266215.0
Hattiesburg,MS,2020-11-30,149680.0
Dalton,GA,2020-11-30,153465.0
Midland,TX,2020-11-30,263804.0
Homosassa Springs,FL,2020-11-30,184554.0
Auburn,AL,2020-11-30,217849.0
Valdosta,GA,2020-11-30,136370.0
Coeur d'Alene,ID,2020-11-30,415257.0
Springfield,OH,2020-11-30,130604.0
St. George,UT,2020-11-30,369297.0
Vero Beach,FL,2020-11-30,249734.0
Odessa,TX,2020-11-30,185556.0
Napa,CA,2020-11-30,743980.0
Tupelo,MS,2020-11-30,126881.0
Battle Creek,MI,2020-11-30,134296.0
Jamestown,NY,2020-11-30,114099.0
Eureka,CA,2020-11-30,349913.0
Rapid City,SD,2020-11-30,240782.0
Flagstaff,AZ,2020-11-30,407570.0
Lumberton,NC,2020-11-30,82096.0
Wausau,WI,2020-11-30,185180.0
La Crosse,WI,2020-11-30,214229.0
Lebanon,PA,2020-11-30,205365.0
Idaho Falls,ID,2020-11-30,283053.0
Sierra Vista,AZ,2020-11-30,176737.0
Pittsfield,MA,2020-11-30,257905.0
Lawton,OK,2020-11-30,101720.0
Farmington,NM,2020-11-30,154117.0
Jackson,TN,2020-11-30,131683.0
Morgantown,WV,2020-11-30,
Glens Falls,NY,2020-11-30,197463.0
Winchester,VA,2020-11-30,260867.0
St. Joseph,MO,2020-11-30,128079.0
Altoona,PA,2020-11-30,124186.0
New Bern,NC,2020-11-30,169908.0
Carbondale,IL,2020-11-30,104546.0
London,KY,2020-11-30,106251.0
Logan,UT,2020-11-30,315267.0
Harrisonburg,VA,2020-11-30,235142.0
Beckley,WV,2020-11-30,85048.0
Mansfield,OH,2020-11-30,123887.0
Weirton,OH,2020-11-30,90140.0
Goldsboro,NC,2020-11-30,141612.0
Augusta,ME,2020-11-30,200172.0
Hammond,LA,2020-11-30,168705.0
Jonesboro,AR,2020-11-30,140381.0
Sherman,TX,2020-11-30,196095.0
Anniston,AL,2020-11-30,
Staunton,VA,2020-11-30,212013.0
Muncie,IN,2020-11-30,104200.0
Mount Vernon,WA,2020-11-30,426602.0
Albany,OR,2020-11-30,307173.0
Watertown,NY,2020-11-30,152224.0
Williamsport,PA,2020-11-30,168783.0
Cleveland,TN,2020-11-30,187358.0
Sheboygan,WI,2020-11-30,167863.0
Bismarck,ND,2020-11-30,279679.0
Owensboro,KY,2020-11-30,142987.0
Dunn,NC,2020-11-30,189955.0
Wooster,OH,2020-11-30,242625.0
Morristown,TN,2020-11-30,161241.0
Kankakee,IL,2020-11-30,155619.0
Brunswick,GA,2020-11-30,207586.0
Ogdensburg,NY,2020-11-30,82967.0
San Angelo,TX,2020-11-30,162925.0
Michigan City,IN,2020-11-30,167864.0
Holland,MI,2020-11-30,226857.0
Wenatchee,WA,2020-11-30,395909.0
Lawrence,KS,2020-11-30,223360.0
Decatur,IL,2020-11-30,94452.0
Missoula,MT,2020-11-30,389807.0
Salem,OH,2020-11-30,111020.0
Bay City,MI,2020-11-30,117857.0
Lewiston,ME,2020-11-30,209556.0
Roseburg,OR,2020-11-30,248573.0
Sumter,SC,2020-11-30,136960.0
Show Low,AZ,2020-11-30,252637.0
Meridian,MS,2020-11-30,97490.0
Bluefield,WV,2020-11-30,82592.0
Danville,VA,2020-11-30,129598.0
Lima,OH,2020-11-30,123367.0
Cookeville,TN,2020-11-30,175080.0
California-Lexington Park,MD,2020-11-30,322519.0
Gadsden,AL,2020-11-30,97230.0
Cumberland,MD,2020-11-30,98507.0
Longview,WA,2020-11-30,318457.0
Whitewater,WI,2020-11-30,248008.0
Fond du Lac,WI,2020-11-30,155564.0
Ithaca,NY,2020-11-30,232860.0
Ashtabula,OH,2020-11-30,117022.0
Gettysburg,PA,2020-11-30,232337.0
Pine Bluff,AR,2020-11-30,65693.0
Tullahoma,TN,2020-11-30,169270.0
Richmond,KY,2020-11-30,180901.0
Adrian,MI,2020-11-30,173556.0
Twin Falls,ID,2020-11-30,250860.0
Corning,NY,2020-11-30,113048.0
Sebring,FL,2020-11-30,158229.0
Truckee,CA,2020-11-30,535745.0
Paducah,KY,2020-11-30,116744.0
Grand Forks,ND,2020-11-30,211102.0
Shelby,NC,2020-11-30,165508.0
Fairbanks,AK,2020-11-30,196478.0
Ocean City,NJ,2020-11-30,440560.0
Mankato,MN,2020-11-30,225152.0
Rome,GA,2020-11-30,144827.0
Cape Girardeau,MO,2020-11-30,167448.0
Hot Springs,AR,2020-11-30,167268.0
Greenwood,SC,2020-11-30,123133.0
Sunbury,PA,2020-11-30,
Clarksburg,WV,2020-11-30,111012.0
Victoria,TX,2020-11-30,
Talladega,AL,2020-11-30,113941.0
Dubuque,IA,2020-11-30,194220.0
The Villages,FL,2020-11-30,301270.0
Albertville,AL,2020-11-30,148712.0
Manhattan,KS,2020-11-30,208797.0
Parkersburg,WV,2020-11-30,117277.0
New Philadelphia,OH,2020-11-30,131250.0
Orangeburg,SC,2020-11-30,97624.0
Cheyenne,WY,2020-11-30,309009.0
New Castle,PA,2020-11-30,113322.0
Brainerd,MN,2020-11-30,222825.0
Kalispell,MT,2020-11-30,399085.0
Sevierville,TN,2020-11-30,273800.0
Ames,IA,2020-11-30,201744.0
Bozeman,MT,2020-11-30,429606.0
Moses Lake,WA,2020-11-30,251894.0
Indiana,PA,2020-11-30,129988.0
Elmira,NY,2020-11-30,106847.0
Meadville,PA,2020-11-30,
Beaver Dam,WI,2020-11-30,185818.0
Pinehurst-Southern Pines,NC,2020-11-30,266946.0
Ukiah,CA,2020-11-30,447997.0
Hermiston-Pendleton,OR,2020-11-30,213472.0
Lufkin,TX,2020-11-30,129992.0
Zanesville,OH,2020-11-30,131404.0
Corvallis,OR,2020-11-30,389461.0
Bloomsburg,PA,2020-11-30,175240.0
Laurel,MS,2020-11-30,107338.0
Russellville,AR,2020-11-30,123537.0
Branson,MO,2020-11-30,196699.0
Watertown,WI,2020-11-30,240412.0
Midland,MI,2020-11-30,164407.0
Opelousas,LA,2020-11-30,
Pocatello,ID,2020-11-30,222074.0
Kokomo,IN,2020-11-30,126592.0
Grants Pass,OR,2020-11-30,325461.0
Huntsville,TX,2020-11-30,183685.0
Plattsburgh,NY,2020-11-30,153101.0
Grand Island,NE,2020-11-30,167814.0
DuBois,PA,2020-11-30,104753.0
Danville,IL,2020-11-30,69632.0
Manitowoc,WI,2020-11-30,143643.0
Great Falls,MT,2020-11-30,215766.0
Wilson,NC,2020-11-30,126941.0
Cullman,AL,2020-11-30,151736.0
Olean,NY,2020-11-30,86495.0
Auburn,NY,2020-11-30,143055.0
Portsmouth,OH,2020-11-30,
Athens,TX,2020-11-30,179690.0
Oak Harbor,WA,2020-11-30,467329.0
Chillicothe,OH,2020-11-30,133436.0
Hinesville,GA,2020-11-30,154805.0
Somerset,PA,2020-11-30,
Warsaw,IN,2020-11-30,200188.0
Stillwater,OK,2020-11-30,160452.0
Quincy,IL,2020-11-30,123743.0
Keene,NH,2020-11-30,228141.0
Sandusky,OH,2020-11-30,158782.0
Searcy,AR,2020-11-30,127244.0
Columbus,IN,2020-11-30,188024.0
Roanoke Rapids,NC,2020-11-30,76446.0
Centralia,WA,2020-11-30,307676.0
Casper,WY,2020-11-30,235354.0
Helena,MT,2020-11-30,310374.0
Findlay,OH,2020-11-30,173235.0
Wisconsin Rapids-Marshfield,WI,2020-11-30,
Palatka,FL,2020-11-30,146149.0
Seneca,SC,2020-11-30,187821.0
Mount Airy,NC,2020-11-30,136430.0
Glenwood Springs,CO,2020-11-30,590050.0
Key West,FL,2020-11-30,653796.0
Aberdeen,WA,2020-11-30,237215.0
Gallup,NM,2020-11-30,170702.0
Port Angeles,WA,2020-11-30,353044.0
Greenfield Town,MA,2020-11-30,241158.0
Muskogee,OK,2020-11-30,87808.0
Frankfort,KY,2020-11-30,158474.0
Owosso,MI,2020-11-30,126773.0
Mount Pleasant,MI,2020-11-30,148367.0
Statesboro,GA,2020-11-30,155985.0
Marion,IN,2020-11-30,90063.0
Stevens Point,WI,2020-11-30,
Minot,ND,2020-11-30,272273.0
Shawnee,OK,2020-11-30,105960.0
North Wilkesboro,NC,2020-11-30,143461.0
Richmond,IN,2020-11-30,106597.0
Greeneville,TN,2020-11-30,110623.0
Martinsville,VA,2020-11-30,84244.0
Forest City,NC,2020-11-30,146789.0
Lake City,FL,2020-11-30,167272.0
Kapaa,HI,2020-11-30,643977.0
Marquette,MI,2020-11-30,167423.0
