Date,City,State,SizeRank,Avg_Rent,%Change_Rent
2018-04-30,Houston,TX,6,1335,0.45
2018-04-30,Washington,DC,7,1940,0.83
2018-04-30,Miami-Fort Lauderdale,FL,8,1849,0.05
2018-04-30,Atlanta,GA,9,1332,0.68
2018-04-30,Boston,MA,10,2436,0.7
2018-04-30,San Francisco,CA,11,2962,0.44
2018-04-30,Detroit,MI,12,1109,0.18
2018-04-30,Riverside,CA,13,1762,0.74
2018-04-30,Phoenix,AZ,14,1217,1.25
2018-04-30,Seattle,WA,15,1820,1.05
2018-04-30,Minneapolis-St Paul,MN,16,1408,0.79
2018-04-30,San Diego,CA,17,2204,0.5
2018-04-30,St. Louis,MO,18,1012,0.9
2018-04-30,Tampa,FL,19,1350,0.82
2018-04-30,Baltimore,MD,20,1484,0.68
2018-04-30,Denver,CO,21,1572,0.77
2018-04-30,Pittsburgh,PA,22,1114,0.45
2018-04-30,Portland,OR,23,1499,0.67
2018-04-30,Charlotte,NC,24,1287,1.02
2018-04-30,Sacramento,CA,25,1677,0.78
2018-04-30,San Antonio,TX,26,1147,0.44
2018-04-30,Orlando,FL,27,1419,0.64
2018-04-30,Cleveland,OH,29,1084,0.56
2018-04-30,Kansas City,MO,30,1042,0.68
2018-04-30,Las Vegas,NV,31,1241,1.06
2018-04-30,Columbus,OH,32,1113,0.91
2018-04-30,Indianapolis,IN,33,1090,0.55
2018-04-30,Austin,TX,35,1366,0.66
2018-04-30,Virginia Beach,VA,36,1251,0.48
2018-04-30,Nashville,TN,37,1366,0.89
2018-04-30,Providence,RI,38,1381,1.1
2018-04-30,Jacksonville,FL,40,1228,0.82
2018-04-30,Memphis,TN,41,1061,0.86
2018-04-30,Oklahoma City,OK,42,1057,0.57
2018-04-30,Louisville-Jefferson County,KY,43,1026,0.2
2018-04-30,Hartford,CT,44,1319,0.61
2018-04-30,New Orleans,LA,46,1217,0.5
2018-04-30,Buffalo,NY,47,973,0.31
2018-04-30,Raleigh,NC,48,1298,0.85
2018-04-30,Birmingham,AL,49,1043,0.77
2018-04-30,Salt Lake City,UT,50,1214,0.08
2018-04-30,Grand Rapids,MI,52,1100,1.57
2018-04-30,Tucson,AZ,53,1079,1.51
2018-04-30,Urban Honolulu,HI,54,2278,0.04
2018-04-30,Tulsa,OK,55,990,-0.1
2018-04-30,Fresno,CA,56,1402,1.01
2018-04-30,Worcester,MA,57,1359,0.22
2018-04-30,Stamford,CT,58,2096,0.82
2018-04-30,Albuquerque,NM,59,1060,0.57
2018-04-30,Albany,NY,60,1174,-0.17
2018-04-30,Omaha,NE,61,975,0.72
2018-04-30,New Haven,CT,62,1517,0.93
2018-04-30,Bakersfield,CA,63,1200,1.01
2018-04-30,Knoxville,TN,64,1104,0.09
2018-04-30,Greenville,SC,65,1162,1.22
2018-04-30,Ventura,CA,66,2313,-0.47
2018-04-30,Allentown,PA,67,1321,0.92
2018-04-30,El Paso,TX,68,1044,1.26
2018-04-30,Baton Rouge,LA,69,1199,1.01
2018-04-30,Dayton,OH,70,966,-0.21
2018-04-30,Greensboro,NC,73,988,0.41
2018-04-30,Akron,OH,74,912,0.66
2018-04-30,North Port-Sarasota-Bradenton,FL,75,1534,-0.65
2018-04-30,Little Rock,AR,76,918,0.22
2018-04-30,Stockton,CA,77,1733,0.35
2018-04-30,Charleston,SC,78,1366,0.66
2018-04-30,Syracuse,NY,79,1059,-0.38
2018-04-30,Colorado Springs,CO,80,1353,0.74
2018-04-30,Winston-Salem,NC,81,1139,1.06
2018-04-30,Springfield,MA,83,1260,-0.24
2018-04-30,Fort Myers,FL,84,1355,-0.29
2018-04-30,Boise City,ID,85,1154,0.09
2018-04-30,Toledo,OH,86,1006,3.39
2018-04-30,Madison,WI,87,1155,0.09
2018-04-30,Lakeland,FL,88,1217,1.08
2018-04-30,Ogden,UT,89,1192,1.1
2018-04-30,Daytona Beach,FL,90,1261,0.4
2018-04-30,Des Moines,IA,91,1042,0.87
2018-04-30,Jackson,MS,92,1175,-0.42
2018-04-30,Youngstown,OH,93,731,-0.81
2018-04-30,Augusta,GA,94,993,0.1
2018-04-30,Scranton,PA,95,929,0.22
2018-04-30,Harrisburg,PA,96,1049,0.77
2018-04-30,Melbourne,FL,97,1297,0.93
2018-04-30,Chattanooga,TN,98,1067,0.47
2018-04-30,Spokane,WA,99,1096,0.83
2018-04-30,Provo,UT,100,1263,1.53
2018-04-30,Durham,NC,104,1265,0.88
2018-04-30,Port St. Lucie,FL,119,1460,-0.07
2018-04-30,Killeen,TX,128,938,-0.11
2018-04-30,Fort Collins,CO,159,1494,0.88
2018-04-30,Boulder,CO,162,1755,-0.11
2018-04-30,College Station,TX,192,1155,-0.43
2018-04-30,Gainesville,GA,229,1138,0.8
2018-04-30,Sierra Vista,AZ,309,808,0.62
2018-05-31,New York,NY,1,2650,0.57
2018-05-31,Los Angeles-Long Beach-Anaheim,CA,2,2343,0.47
2018-05-31,Chicago,IL,3,1671,0.72
2018-05-31,Dallas-Fort Worth,TX,4,1352,0.3
2018-05-31,Philadelphia,PA,5,1510,0.73
2018-05-31,Houston,TX,6,1338,0.22
2018-05-31,Washington,DC,7,1951,0.57
2018-05-31,Miami-Fort Lauderdale,FL,8,1853,0.22
2018-05-31,Atlanta,GA,9,1346,1.05
2018-05-31,Boston,MA,10,2451,0.62
2018-05-31,San Francisco,CA,11,2989,0.91
2018-05-31,Detroit,MI,12,1121,1.08
2018-05-31,Riverside,CA,13,1766,0.23
2018-05-31,Phoenix,AZ,14,1225,0.66
2018-05-31,Seattle,WA,15,1837,0.93
2018-05-31,Minneapolis-St Paul,MN,16,1416,0.57
2018-05-31,San Diego,CA,17,2225,0.95
2018-05-31,St. Louis,MO,18,1018,0.59
2018-05-31,Tampa,FL,19,1357,0.52
2018-05-31,Baltimore,MD,20,1492,0.54
2018-05-31,Denver,CO,21,1583,0.7
2018-05-31,Pittsburgh,PA,22,1121,0.63
2018-05-31,Portland,OR,23,1515,1.07
2018-05-31,Charlotte,NC,24,1297,0.78
2018-05-31,Sacramento,CA,25,1697,1.19
2018-05-31,San Antonio,TX,26,1152,0.44
2018-05-31,Orlando,FL,27,1429,0.7
2018-05-31,Cleveland,OH,29,1095,1.01
2018-05-31,Kansas City,MO,30,1049,0.67
2018-05-31,Las Vegas,NV,31,1254,1.05
2018-05-31,Columbus,OH,32,1118,0.45
2018-05-31,Indianapolis,IN,33,1096,0.55
2018-05-31,Austin,TX,35,1378,0.88
2018-05-31,Virginia Beach,VA,36,1251,0.0
2018-05-31,Nashville,TN,37,1374,0.59
2018-05-31,Providence,RI,38,1384,0.22
2018-05-31,Jacksonville,FL,40,1237,0.73
2018-05-31,Memphis,TN,41,1065,0.38
2018-05-31,Oklahoma City,OK,42,1059,0.19
2018-05-31,Louisville-Jefferson County,KY,43,1031,0.49
2018-05-31,Hartford,CT,44,1329,0.76
2018-05-31,New Orleans,LA,46,1216,-0.08
2018-05-31,Buffalo,NY,47,984,1.13
2018-05-31,Raleigh,NC,48,1306,0.62
2018-05-31,Birmingham,AL,49,1048,0.48
2018-05-31,Salt Lake City,UT,50,1225,0.91
2018-05-31,Grand Rapids,MI,52,1111,1.0
2018-05-31,Tucson,AZ,53,1083,0.37
2018-05-31,Urban Honolulu,HI,54,2284,0.26
2018-05-31,Tulsa,OK,55,996,0.61
2018-05-31,Fresno,CA,56,1415,0.93
2018-05-31,Worcester,MA,57,1361,0.15
2018-05-31,Stamford,CT,58,2105,0.43
2018-05-31,Albuquerque,NM,59,1064,0.38
2018-05-31,Albany,NY,60,1175,0.09
2018-05-31,Omaha,NE,61,985,1.03
2018-05-31,New Haven,CT,62,1523,0.4
2018-05-31,Bakersfield,CA,63,1205,0.42
2018-05-31,Knoxville,TN,64,1122,1.63
2018-05-31,Greenville,SC,65,1163,0.09
2018-05-31,Ventura,CA,66,2335,0.95
2018-05-31,Allentown,PA,67,1329,0.61
2018-05-31,El Paso,TX,68,1043,-0.1
2018-05-31,Baton Rouge,LA,69,1202,0.25
2018-05-31,Dayton,OH,70,979,1.35
2018-05-31,Greensboro,NC,73,987,-0.1
2018-05-31,Akron,OH,74,914,0.22
2018-05-31,North Port-Sarasota-Bradenton,FL,75,1537,0.2
2018-05-31,Little Rock,AR,76,915,-0.33
2018-05-31,Stockton,CA,77,1749,0.92
2018-05-31,Charleston,SC,78,1373,0.51
2018-05-31,Syracuse,NY,79,1072,1.23
2018-05-31,Colorado Springs,CO,80,1358,0.37
2018-05-31,Winston-Salem,NC,81,1141,0.18
2018-05-31,Springfield,MA,83,1266,0.48
2018-05-31,Fort Myers,FL,84,1361,0.44
2018-05-31,Boise City,ID,85,1174,1.73
2018-05-31,Toledo,OH,86,1000,-0.6
2018-05-31,Madison,WI,87,1163,0.69
2018-05-31,Lakeland,FL,88,1230,1.07
2018-05-31,Ogden,UT,89,1188,-0.34
2018-05-31,Daytona Beach,FL,90,1277,1.27
2018-05-31,Des Moines,IA,91,1047,0.48
2018-05-31,Jackson,MS,92,1176,0.09
2018-05-31,Youngstown,OH,93,740,1.23
2018-05-31,Augusta,GA,94,999,0.6
2018-05-31,Scranton,PA,95,925,-0.43
2018-05-31,Harrisburg,PA,96,1060,1.05
2018-05-31,Melbourne,FL,97,1312,1.16
2018-05-31,Chattanooga,TN,98,1071,0.37
2018-05-31,Spokane,WA,99,1111,1.37
2018-05-31,Provo,UT,100,1264,0.08
2018-05-31,Durham,NC,104,1281,1.26
2018-05-31,Port St. Lucie,FL,119,1482,1.51
2018-05-31,Killeen,TX,128,941,0.32
2018-05-31,Fort Collins,CO,159,1509,1.0
2018-05-31,Boulder,CO,162,1776,1.2
2018-05-31,College Station,TX,192,1150,-0.43
2018-05-31,Gainesville,GA,229,1134,-0.35
2018-05-31,Sierra Vista,AZ,309,821,1.61
2018-06-30,New York,NY,1,2664,0.53
2018-06-30,Los Angeles-Long Beach-Anaheim,CA,2,2356,0.55
2018-06-30,Chicago,IL,3,1681,0.6
2018-06-30,Dallas-Fort Worth,TX,4,1361,0.67
2018-06-30,Philadelphia,PA,5,1514,0.26
2018-06-30,Houston,TX,6,1343,0.37
2018-06-30,Washington,DC,7,1964,0.67
2018-06-30,Miami-Fort Lauderdale,FL,8,1861,0.43
2018-06-30,Atlanta,GA,9,1355,0.67
2018-06-30,Boston,MA,10,2465,0.57
2018-06-30,San Francisco,CA,11,3004,0.5
2018-06-30,Detroit,MI,12,1127,0.54
2018-06-30,Riverside,CA,13,1780,0.79
2018-06-30,Phoenix,AZ,14,1234,0.73
2018-06-30,Seattle,WA,15,1849,0.65
2018-06-30,Minneapolis-St Paul,MN,16,1429,0.92
2018-06-30,San Diego,CA,17,2240,0.67
2018-06-30,St. Louis,MO,18,1015,-0.29
2018-06-30,Tampa,FL,19,1364,0.52
2018-06-30,Baltimore,MD,20,1492,0.0
2018-06-30,Denver,CO,21,1598,0.95
2018-06-30,Pittsburgh,PA,22,1124,0.27
2018-06-30,Portland,OR,23,1525,0.66
2018-06-30,Charlotte,NC,24,1307,0.77
2018-06-30,Sacramento,CA,25,1712,0.88
2018-06-30,San Antonio,TX,26,1159,0.61
2018-06-30,Orlando,FL,27,1441,0.84
2018-06-30,Cleveland,OH,29,1092,-0.27
2018-06-30,Kansas City,MO,30,1054,0.48
2018-06-30,Las Vegas,NV,31,1264,0.8
2018-06-30,Columbus,OH,32,1124,0.54
2018-06-30,Indianapolis,IN,33,1101,0.46
2018-06-30,Austin,TX,35,1393,1.09
2018-06-30,Virginia Beach,VA,36,1251,0.0
2018-06-30,Nashville,TN,37,1389,1.09
2018-06-30,Providence,RI,38,1392,0.58
2018-06-30,Jacksonville,FL,40,1247,0.81
2018-06-30,Memphis,TN,41,1074,0.85
2018-06-30,Oklahoma City,OK,42,1067,0.76
2018-06-30,Louisville-Jefferson County,KY,43,1035,0.39
2018-06-30,Hartford,CT,44,1328,-0.08
2018-06-30,New Orleans,LA,46,1215,-0.08
2018-06-30,Buffalo,NY,47,986,0.2
2018-06-30,Raleigh,NC,48,1314,0.61
2018-06-30,Birmingham,AL,49,1053,0.48
2018-06-30,Salt Lake City,UT,50,1228,0.24
2018-06-30,Grand Rapids,MI,52,1119,0.72
2018-06-30,Tucson,AZ,53,1093,0.92
2018-06-30,Urban Honolulu,HI,54,2298,0.61
2018-06-30,Tulsa,OK,55,1003,0.7
2018-06-30,Fresno,CA,56,1417,0.14
2018-06-30,Worcester,MA,57,1377,1.18
2018-06-30,Stamford,CT,58,2124,0.9
2018-06-30,Albuquerque,NM,59,1069,0.47
2018-06-30,Albany,NY,60,1173,-0.17
2018-06-30,Omaha,NE,61,987,0.2
2018-06-30,New Haven,CT,62,1523,0.0
2018-06-30,Bakersfield,CA,63,1208,0.25
2018-06-30,Knoxville,TN,64,1124,0.18
2018-06-30,Greenville,SC,65,1171,0.69
2018-06-30,Ventura,CA,66,2350,0.64
2018-06-30,Allentown,PA,67,1331,0.15
2018-06-30,El Paso,TX,68,1046,0.29
2018-06-30,Baton Rouge,LA,69,1197,-0.42
2018-06-30,Dayton,OH,70,977,-0.2
2018-06-30,Greensboro,NC,73,988,0.1
2018-06-30,Akron,OH,74,916,0.22
2018-06-30,North Port-Sarasota-Bradenton,FL,75,1541,0.26
2018-06-30,Little Rock,AR,76,913,-0.22
2018-06-30,Stockton,CA,77,1759,0.57
2018-06-30,Charleston,SC,78,1383,0.73
2018-06-30,Syracuse,NY,79,1062,-0.93
2018-06-30,Colorado Springs,CO,80,1359,0.07
2018-06-30,Winston-Salem,NC,81,1142,0.09
2018-06-30,Springfield,MA,83,1277,0.87
2018-06-30,Fort Myers,FL,84,1366,0.37
2018-06-30,Boise City,ID,85,1197,1.96
2018-06-30,Toledo,OH,86,995,-0.5
2018-06-30,Madison,WI,87,1170,0.6
2018-06-30,Lakeland,FL,88,1234,0.33
2018-06-30,Ogden,UT,89,1203,1.26
2018-06-30,Daytona Beach,FL,90,1279,0.16
2018-06-30,Des Moines,IA,91,1055,0.76
2018-06-30,Jackson,MS,92,1151,-2.13
2018-06-30,Youngstown,OH,93,744,0.54
2018-06-30,Augusta,GA,94,1004,0.5
2018-06-30,Scranton,PA,95,933,0.86
2018-06-30,Harrisburg,PA,96,1062,0.19
2018-06-30,Melbourne,FL,97,1319,0.53
2018-06-30,Chattanooga,TN,98,1082,1.03
2018-06-30,Spokane,WA,99,1124,1.17
2018-06-30,Provo,UT,100,1279,1.19
2018-06-30,Durham,NC,104,1287,0.47
2018-06-30,Port St. Lucie,FL,119,1493,0.74
2018-06-30,Killeen,TX,128,944,0.32
2018-06-30,Fort Collins,CO,159,1511,0.13
