Date,City,State,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2021-12-31,Greenville,SC,323000.0,-1.17,278933.0,3.48,169479.0,-36.49,1431.0,-0.42
2021-12-31,Ventura,CA,906000.0,0.37,770000.0,0.87,803972.0,0.79,2950.0,1.55
2021-12-31,Allentown,PA,343300.0,0.09,256333.0,-0.44,282239.0,1.03,1746.0,1.63
2021-12-31,El Paso,TX,259408.0,1.34,206325.0,2.65,178786.0,0.97,1296.0,1.57
2021-12-31,Baton Rouge,LA,313967.0,2.78,240449.0,-0.05,216964.0,1.2,1327.0,0.99
2021-12-31,Dayton,OH,221797.0,-0.6,179533.0,2.86,178594.0,0.5,1213.0,-0.49
2021-12-31,McAllen,TX,258547.0,0.13,198667.0,0.68,155131.0,1.64,1034.0,0.29
2021-12-31,Columbia,SC,288827.0,1.31,234833.0,1.29,211003.0,-14.39,1369.0,-0.07
2021-12-31,Columbia,SC,288827.0,1.31,234833.0,1.29,248062.0,17.56,1369.0,-0.07
2021-12-31,Greensboro,NC,318233.0,3.13,188667.0,-0.88,208752.0,1.51,1327.0,0.53
2021-12-31,Akron,OH,178133.0,-3.61,179783.0,-0.93,193384.0,0.98,1106.0,-0.36
2021-12-31,North Port-Sarasota-Bradenton,FL,521753.0,2.85,394000.0,3.03,412278.0,2.82,2378.0,4.21
2021-12-31,Little Rock,AR,224967.0,-1.4,209587.0,2.25,183713.0,1.3,1135.0,0.53
2021-12-31,Stockton,CA,569583.0,1.47,513333.0,0.26,524222.0,0.06,2342.0,0.99
2021-12-31,Charleston,SC,431433.0,0.11,369900.0,3.01,368001.0,282.77,1752.0,0.17
2021-12-31,Charleston,SC,431433.0,0.11,369900.0,3.01,96486.0,-73.78,1752.0,0.17
2021-12-31,Syracuse,NY,176433.0,-0.94,175333.0,-1.5,183913.0,0.8,1360.0,3.58
2021-12-31,Colorado Springs,CO,562930.0,1.2,441667.0,0.0,459928.0,1.18,1775.0,0.57
2021-12-31,Winston-Salem,NC,305496.0,0.48,172350.0,1.57,212144.0,1.88,1498.0,-1.25
2021-12-31,Wichita,KS,238333.0,4.38,204038.0,1.51,180417.0,0.86,922.0,0.33
2021-12-31,Springfield,MA,305600.0,-1.3,271750.0,-0.76,300569.0,94.73,1513.0,0.27
2021-12-31,Springfield,MA,305600.0,-1.3,271750.0,-0.76,215494.0,-28.3,1513.0,0.27
2021-12-31,Springfield,MA,305600.0,-1.3,271750.0,-0.76,154575.0,-28.27,1513.0,0.27
2021-12-31,Fort Myers,FL,448600.0,2.35,296833.0,2.89,351784.0,2.11,2020.0,1.81
2021-12-31,Boise City,ID,556600.0,1.52,479910.0,0.0,506968.0,0.09,1706.0,-0.29
2021-12-31,Toledo,OH,158233.0,-3.67,147667.0,-0.61,157385.0,0.72,1192.0,0.93
2021-12-31,Madison,WI,381567.0,1.78,328433.0,0.41,352442.0,1.27,1312.0,0.31
2021-12-31,Lakeland,FL,329035.0,1.4,286055.0,2.17,269060.0,2.01,1704.0,0.24
2021-12-31,Ogden,UT,537216.0,0.77,423333.0,0.4,491370.0,1.77,1622.0,1.5
2021-12-31,Daytona Beach,FL,355080.0,0.01,298333.0,2.29,309611.0,1.84,1736.0,0.99
2021-12-31,Des Moines,IA,320773.0,1.05,267267.0,-0.14,250194.0,1.26,1159.0,0.26
2021-12-31,Provo,UT,563627.0,2.05,485278.0,0.97,542117.0,1.72,1657.0,-0.12
2021-12-31,Durham,NC,472253.0,-0.58,395500.0,2.51,375381.0,2.07,1602.0,1.39
2021-12-31,Fort Collins,CO,565083.0,2.19,492155.0,0.98,534010.0,1.63,1776.0,1.08
2022-01-31,New York,NY,655967.0,1.23,519083.0,0.08,582977.0,0.69,2917.0,1.14
2022-01-31,Los Angeles-Long Beach-Anaheim,CA,958333.0,0.88,846667.0,0.9,878593.0,1.24,2801.0,0.72
2022-01-31,Chicago,IL,320133.0,-1.23,277833.0,-1.07,296355.0,0.9,1846.0,0.76
2022-01-31,Dallas-Fort Worth,TX,417500.0,1.79,359663.0,0.47,354921.0,2.15,1719.0,0.53
2022-01-31,Philadelphia,PA,321333.0,-1.53,291667.0,-0.57,318994.0,0.81,1784.0,-0.22
2022-01-31,Houston,TX,371030.0,-0.29,311665.0,0.64,284760.0,1.23,1535.0,-0.07
2022-01-31,Washington,DC,533541.0,0.93,468817.0,-2.02,533439.0,0.72,2172.0,0.18
2022-01-31,Miami-Fort Lauderdale,FL,505000.0,2.09,378333.0,1.34,402632.0,2.04,2638.0,1.07
2022-01-31,Atlanta,GA,399300.0,-0.17,346370.0,0.0,347293.0,2.21,1875.0,0.32
2022-01-31,Boston,MA,691300.0,0.97,566667.0,0.3,624260.0,0.89,2686.0,0.34
2022-01-31,San Francisco,CA,898667.0,-0.96,946833.0,-3.73,1403429.0,1.24,3137.0,0.26
2022-01-31,Detroit,MI,226500.0,-4.9,227697.0,-0.73,230663.0,1.06,1386.0,-0.22
2022-01-31,Riverside,CA,550000.0,-0.14,521922.0,1.29,544323.0,1.82,2486.0,1.39
2022-01-31,Phoenix,AZ,482967.0,0.98,434333.0,1.06,438068.0,1.34,1889.0,0.59
2022-01-31,Seattle,WA,690297.0,0.53,630000.0,-2.07,736370.0,1.91,2170.0,0.09
2022-01-31,Minneapolis-St Paul,MN,389297.0,2.91,336583.0,-0.49,363212.0,0.81,1599.0,0.25
2022-01-31,San Diego,CA,858331.0,1.02,764397.0,0.66,855110.0,2.46,2840.0,0.07
2022-01-31,St. Louis,MO,244800.0,0.89,219333.0,-0.75,230295.0,1.25,1215.0,-0.25
2022-01-31,Tampa,FL,398550.0,1.26,332633.0,1.53,334750.0,2.39,1987.0,0.2
2022-01-31,Baltimore,MD,336633.0,-1.75,326667.0,-1.51,360892.0,0.85,1742.0,0.17
2022-01-31,Denver,CO,632488.0,0.93,550273.0,0.05,599409.0,1.7,1904.0,0.63
2022-01-31,Pittsburgh,PA,211333.0,-3.06,200500.0,-1.88,205564.0,0.92,1290.0,0.08
2022-01-31,Portland,OR,579628.0,1.16,504056.0,-0.98,550778.0,24.07,1815.0,0.28
2022-01-31,Portland,OR,579628.0,1.16,504056.0,-0.98,449968.0,-18.3,1815.0,0.28
2022-01-31,Charlotte,NC,407000.0,-0.73,353630.0,0.65,346174.0,2.06,1712.0,0.41
2022-01-31,Sacramento,CA,638266.0,1.37,540583.0,-0.46,585862.0,1.38,2190.0,-0.05
2022-01-31,San Antonio,TX,343537.0,0.24,301667.0,0.0,310978.0,1.84,1432.0,0.07
2022-01-31,Orlando,FL,402583.0,0.91,348667.0,0.97,347209.0,2.14,1918.0,0.42
2022-01-31,Cincinnati,OH,336963.0,2.07,230667.0,-1.7,245600.0,1.04,1361.0,-0.15
2022-01-31,Cleveland,OH,191667.0,-1.69,180633.0,-1.45,206357.0,-9.67,1299.0,-0.61
2022-01-31,Cleveland,OH,191667.0,-1.69,180633.0,-1.45,234531.0,13.65,1299.0,-0.61
2022-01-31,Kansas City,MO,391998.0,4.88,269575.0,-0.74,270522.0,1.29,1279.0,0.16
2022-01-31,Las Vegas,NV,488734.0,2.16,399833.0,1.7,409107.0,116.86,1829.0,0.66
2022-01-31,Las Vegas,NV,488734.0,2.16,399833.0,1.7,192082.0,-53.05,1829.0,0.66
2022-01-31,Columbus,OH,354800.0,2.4,259667.0,-0.64,280086.0,27.1,1375.0,-0.58
2022-01-31,Columbus,OH,354800.0,2.4,259667.0,-0.64,157789.0,-43.66,1375.0,-0.58
2022-01-31,Columbus,OH,354800.0,2.4,259667.0,-0.64,222814.0,41.21,1375.0,-0.58
2022-01-31,Indianapolis,IN,316302.0,1.61,249333.0,-2.5,252222.0,1.89,1397.0,0.43
2022-01-31,San Jose,CA,1236000.0,0.65,1295167.0,-2.26,1568421.0,1.85,3157.0,0.86
2022-01-31,Austin,TX,525233.0,0.25,481678.0,1.76,555630.0,236.37,1791.0,-0.5
2022-01-31,Austin,TX,525233.0,0.25,481678.0,1.76,167619.0,-69.83,1791.0,-0.5
2022-01-31,Virginia Beach,VA,301663.0,0.55,290833.0,-0.06,309852.0,1.2,1557.0,-0.89
2022-01-31,Nashville,TN,463439.0,-0.61,396667.0,-0.51,404887.0,2.53,1772.0,1.03
2022-01-31,Providence,RI,434933.0,0.77,365750.0,-0.45,426735.0,0.98,1805.0,1.35
2022-01-31,Milwaukee,WI,194933.0,-1.68,216667.0,-1.81,257226.0,0.68,1161.0,1.04
2022-01-31,Jacksonville,FL,371647.0,0.82,334033.0,0.08,330088.0,209.66,1714.0,0.0
2022-01-31,Jacksonville,FL,371647.0,0.82,334033.0,0.08,217069.0,-34.24,1714.0,0.0
2022-01-31,Jacksonville,FL,371647.0,0.82,334033.0,0.08,107585.0,-50.44,1714.0,0.0
2022-01-31,Memphis,TN,260333.0,-2.62,257000.0,-2.47,214386.0,1.54,1453.0,0.28
2022-01-31,Oklahoma City,OK,321698.0,3.61,225859.0,-0.36,202708.0,1.51,1279.0,0.55
2022-01-31,Louisville-Jefferson County,KY,271663.0,0.25,229608.0,-2.53,228751.0,1.02,1228.0,0.66
2022-01-31,Hartford,CT,337967.0,2.53,271333.0,-0.61,302413.0,1.01,1555.0,-1.4
2022-01-31,Richmond,VA,412980.0,2.91,315167.0,-0.16,314077.0,157.44,1525.0,-0.97
2022-01-31,Richmond,VA,412980.0,2.91,315167.0,-0.16,213549.0,-32.01,1525.0,-0.97
2022-01-31,Richmond,VA,412980.0,2.91,315167.0,-0.16,123190.0,-42.31,1525.0,-0.97
2022-01-31,New Orleans,LA,329000.0,0.51,247333.0,0.82,256824.0,1.02,1500.0,-0.46
2022-01-31,Buffalo,NY,228226.0,-0.71,205083.0,-2.07,231322.0,0.79,1174.0,-0.17
2022-01-31,Raleigh,NC,428175.0,0.16,390667.0,0.95,408803.0,2.24,1682.0,0.72
2022-01-31,Birmingham,AL,295167.0,-1.94,250633.0,-1.51,230146.0,1.28,1293.0,0.31
2022-01-31,Salt Lake City,UT,572551.0,3.16,493333.0,1.23,563557.0,1.52,1595.0,0.57
2022-01-31,Rochester,NY,218000.0,0.91,181167.0,-1.98,204754.0,-29.62,1318.0,-1.64
2022-01-31,Rochester,NY,218000.0,0.91,181167.0,-1.98,294032.0,43.6,1318.0,-1.64
2022-01-31,Grand Rapids,MI,389144.0,3.43,263000.0,0.13,287650.0,1.08,1394.0,-0.36
2022-01-31,Tucson,AZ,371630.0,0.89,316717.0,0.11,318120.0,1.34,1547.0,0.13
2022-01-31,Urban Honolulu,HI,664000.0,-0.99,707667.0,2.78,885205.0,0.97,2552.0,-1.54
2022-01-31,Tulsa,OK,287349.0,1.19,222651.0,-0.96,195903.0,1.46,1277.0,-0.62
2022-01-31,Fresno,CA,453300.0,0.74,375000.0,0.99,369051.0,1.5,1935.0,0.36
2022-01-31,Worcester,MA,393000.0,-0.76,355000.0,-0.23,396683.0,1.41,1723.0,-0.29
2022-01-31,Stamford,CT,756000.0,5.59,485167.0,-0.68,536127.0,0.62,2519.0,0.8
2022-01-31,Albuquerque,NM,390313.0,0.26,298767.0,2.28,291831.0,1.65,1440.0,-0.89
2022-01-31,Albany,NY,262433.0,-0.63,224000.0,-1.47,260411.0,-31.72,1365.0,-0.87
2022-01-31,Albany,NY,262433.0,-0.63,224000.0,-1.47,133011.0,-48.92,1365.0,-0.87
2022-01-31,Albany,NY,262433.0,-0.63,224000.0,-1.47,386865.0,190.85,1365.0,-0.87
2022-01-31,Omaha,NE,355330.0,7.45,245000.0,2.08,257892.0,1.47,1171.0,-0.34
2022-01-31,New Haven,CT,338233.0,0.49,276667.0,-0.12,311512.0,1.23,1852.0,-1.07
2022-01-31,Bakersfield,CA,346483.0,0.98,320333.0,0.52,316375.0,0.58,1704.0,2.22
2022-01-31,Knoxville,TN,338267.0,2.01,280142.0,-0.29,282301.0,2.17,1563.0,0.32
2022-01-31,Greenville,SC,324633.0,0.51,279933.0,0.36,272060.0,60.53,1433.0,0.14
2022-01-31,Greenville,SC,324633.0,0.51,279933.0,0.36,172093.0,-36.74,1433.0,0.14
2022-01-31,Ventura,CA,912667.0,0.74,781667.0,1.52,816172.0,1.52,2943.0,-0.24
2022-01-31,Allentown,PA,348348.0,1.47,257067.0,0.29,285728.0,1.24,1772.0,1.49
2022-01-31,El Paso,TX,262925.0,1.36,211325.0,2.42,180811.0,1.13,1306.0,0.77
2022-01-31,Baton Rouge,LA,325933.0,3.81,241449.0,0.42,219549.0,1.19,1336.0,0.68
2022-01-31,Dayton,OH,225163.0,1.52,177317.0,-1.23,180031.0,0.8,1222.0,0.74
2022-01-31,McAllen,TX,258212.0,-0.13,197333.0,-0.67,157521.0,1.54,1030.0,-0.39
2022-01-31,Columbia,SC,292527.0,1.28,234833.0,0.0,214626.0,-13.48,1353.0,-1.17
2022-01-31,Columbia,SC,292527.0,1.28,234833.0,0.0,250763.0,16.84,1353.0,-1.17
2022-01-31,Greensboro,NC,327930.0,3.05,183333.0,-2.83,212406.0,1.75,1327.0,0.0
2022-01-31,Akron,OH,171133.0,-3.93,171650.0,-4.52,195454.0,1.07,1084.0,-1.99
2022-01-31,North Port-Sarasota-Bradenton,FL,533390.0,2.23,407333.0,3.38,422261.0,2.42,2367.0,-0.46
2022-01-31,Little Rock,AR,223267.0,-0.76,209587.0,0.0,186552.0,1.55,1122.0,-1.15
2022-01-31,Stockton,CA,583543.0,2.45,518000.0,0.91,527874.0,0.7,2354.0,0.51
2022-01-31,Charleston,SC,438297.0,1.59,373740.0,1.04,375341.0,289.01,1738.0,-0.8
2022-01-31,Charleston,SC,438297.0,1.59,373740.0,1.04,98312.0,-73.81,1738.0,-0.8
2022-01-31,Syracuse,NY,171433.0,-2.83,170833.0,-2.57,185577.0,0.9,1300.0,-4.41
2022-01-31,Colorado Springs,CO,571551.0,1.53,441667.0,0.0,465961.0,1.31,1777.0,0.11
2022-01-31,Winston-Salem,NC,306067.0,0.19,173417.0,0.62,216142.0,1.88,1519.0,1.4
2022-01-31,Wichita,KS,246633.0,3.48,201454.0,-1.27,181978.0,0.87,921.0,-0.11
2022-01-31,Springfield,MA,310967.0,1.76,268417.0,-1.23,303408.0,96.29,1522.0,0.59
2022-01-31,Springfield,MA,310967.0,1.76,268417.0,-1.23,218787.0,-27.89,1522.0,0.59
2022-01-31,Springfield,MA,310967.0,1.76,268417.0,-1.23,155295.0,-29.02,1522.0,0.59
2022-01-31,Fort Myers,FL,449967.0,0.3,300000.0,1.07,360163.0,2.38,2037.0,0.84
2022-01-31,Boise City,ID,575267.0,3.35,482335.0,0.51,511610.0,0.92,1736.0,1.76
2022-01-31,Toledo,OH,151567.0,-4.21,144333.0,-2.26,159261.0,1.19,1182.0,-0.84
2022-01-31,Madison,WI,390967.0,2.46,324808.0,-1.1,357409.0,1.41,1317.0,0.38
2022-01-31,Lakeland,FL,333702.0,1.42,289422.0,1.18,275274.0,2.31,1715.0,0.65
2022-01-31,Ogden,UT,550416.0,2.46,423333.0,0.0,500961.0,1.95,1632.0,0.62
2022-01-31,Daytona Beach,FL,355247.0,0.05,305000.0,2.23,317082.0,2.41,1761.0,1.44
2022-01-31,Des Moines,IA,327351.0,2.05,267267.0,0.0,253393.0,1.28,1159.0,0.0
2022-01-31,Provo,UT,586960.0,4.14,490874.0,1.15,550252.0,1.5,1667.0,0.6
2022-01-31,Durham,NC,471253.0,-0.21,392000.0,-0.88,384423.0,2.41,1600.0,-0.12
2022-01-31,Fort Collins,CO,568383.0,0.58,501039.0,1.81,543157.0,1.71,1773.0,-0.17
2022-02-28,New York,NY,668967.0,1.98,522417.0,0.64,587634.0,0.8,2970.0,1.82
2022-02-28,Los Angeles-Long Beach-Anaheim,CA,973333.0,1.57,860000.0,1.57,890931.0,1.4,2834.0,1.18
2022-02-28,Chicago,IL,321183.0,0.33,277000.0,-0.3,298940.0,0.87,1860.0,0.76
2022-02-28,Dallas-Fort Worth,TX,423800.0,1.51,365570.0,1.64,363495.0,2.42,1735.0,0.93
2022-02-28,Philadelphia,PA,316667.0,-1.45,288333.0,-1.14,321556.0,0.8,1794.0,0.56
2022-02-28,Houston,TX,372830.0,0.49,316163.0,1.44,289080.0,1.52,1546.0,0.72
2022-02-28,Washington,DC,544211.0,2.0,465567.0,-0.69,538507.0,0.95,2184.0,0.55
2022-02-28,Miami-Fort Lauderdale,FL,523300.0,3.62,385000.0,1.76,410239.0,1.89,2693.0,2.08
2022-02-28,Atlanta,GA,397633.0,-0.42,346667.0,0.09,354110.0,1.96,1887.0,0.64
2022-02-28,Boston,MA,713632.0,3.23,560000.0,-1.18,631495.0,1.16,2691.0,0.19
2022-02-28,San Francisco,CA,912333.0,1.52,948500.0,0.18,1426325.0,1.63,3158.0,0.67
2022-02-28,Detroit,MI,216567.0,-4.39,226667.0,-0.45,233513.0,1.24,1398.0,0.87
2022-02-28,Riverside,CA,551633.0,0.3,529167.0,1.39,555745.0,2.1,2515.0,1.17
2022-02-28,Phoenix,AZ,488000.0,1.04,441333.0,1.61,446739.0,1.98,1900.0,0.58
2022-02-28,Seattle,WA,711647.0,3.09,638325.0,1.32,749430.0,1.77,2193.0,1.06
2022-02-28,Minneapolis-St Paul,MN,402802.0,3.47,336395.0,-0.06,366681.0,0.96,1615.0,1.0
2022-02-28,San Diego,CA,874665.0,1.9,776667.0,1.61,875483.0,2.38,2884.0,1.55
2022-02-28,St. Louis,MO,251500.0,2.74,214333.0,-2.28,233611.0,1.44,1228.0,1.07
2022-02-28,Tampa,FL,406300.0,1.94,337333.0,1.41,342355.0,2.27,2014.0,1.36
2022-02-28,Baltimore,MD,333300.0,-0.99,323000.0,-1.12,364205.0,0.92,1751.0,0.52
2022-02-28,Denver,CO,640821.0,1.32,558607.0,1.51,610749.0,1.89,1919.0,0.79
2022-02-28,Pittsburgh,PA,208300.0,-1.44,196833.0,-1.83,208392.0,1.38,1303.0,1.01
2022-02-28,Portland,OR,586665.0,1.21,505833.0,0.35,559252.0,24.29,1828.0,0.72
2022-02-28,Portland,OR,586665.0,1.21,505833.0,0.35,456026.0,-18.46,1828.0,0.72
2022-02-28,Charlotte,NC,403667.0,-0.82,355297.0,0.47,353730.0,2.18,1721.0,0.53
2022-02-28,Sacramento,CA,649263.0,1.72,545667.0,0.94,594951.0,1.55,2209.0,0.87
2022-02-28,San Antonio,TX,351567.0,2.34,301667.0,0.0,316208.0,1.68,1442.0,0.7
2022-02-28,Orlando,FL,410597.0,1.99,352000.0,0.96,354747.0,2.17,1937.0,0.99
2022-02-28,Cincinnati,OH,348297.0,3.36,227667.0,-1.3,248665.0,1.25,1376.0,1.1
2022-02-28,Cleveland,OH,184000.0,-4.0,178933.0,-0.94,208753.0,-10.99,1326.0,2.08
2022-02-28,Cleveland,OH,184000.0,-4.0,178933.0,-0.94,241929.0,15.89,1326.0,2.08
2022-02-28,Kansas City,MO,410833.0,4.8,269500.0,-0.03,275357.0,1.79,1293.0,1.09
2022-02-28,Las Vegas,NV,501667.0,2.65,408800.0,2.24,419338.0,118.31,1827.0,-0.11
2022-02-28,Las Vegas,NV,501667.0,2.65,408800.0,2.24,196456.0,-53.15,1827.0,-0.11
2022-02-28,Columbus,OH,361600.0,1.92,263000.0,1.28,283986.0,27.45,1386.0,0.8
2022-02-28,Columbus,OH,361600.0,1.92,263000.0,1.28,160007.0,-43.66,1386.0,0.8
2022-02-28,Columbus,OH,361600.0,1.92,263000.0,1.28,224739.0,40.46,1386.0,0.8
2022-02-28,Indianapolis,IN,322633.0,2.0,244667.0,-1.87,256871.0,1.84,1413.0,1.15
2022-02-28,San Jose,CA,1282667.0,3.78,1318500.0,1.8,1606876.0,2.45,3196.0,1.24
2022-02-28,Austin,TX,533997.0,1.67,489413.0,1.61,569375.0,239.68,1806.0,0.84
2022-02-28,Austin,TX,533997.0,1.67,489413.0,1.61,169439.0,-70.24,1806.0,0.84
2022-02-28,Virginia Beach,VA,305830.0,1.38,288500.0,-0.8,312946.0,1.0,1565.0,0.51
2022-02-28,Nashville,TN,470439.0,1.51,401667.0,1.26,415294.0,2.57,1796.0,1.35
2022-02-28,Providence,RI,441633.0,1.54,364083.0,-0.46,430796.0,0.95,1822.0,0.94
2022-02-28,Milwaukee,WI,193300.0,-0.84,215000.0,-0.77,259908.0,1.04,1165.0,0.34
2022-02-28,Jacksonville,FL,378510.0,1.85,337033.0,0.9,337737.0,213.93,1728.0,0.82
2022-02-28,Jacksonville,FL,378510.0,1.85,337033.0,0.9,220242.0,-34.79,1728.0,0.82
2022-02-28,Jacksonville,FL,378510.0,1.85,337033.0,0.9,108877.0,-50.56,1728.0,0.82
2022-02-28,Memphis,TN,249967.0,-3.98,252983.0,-1.56,218322.0,1.84,1466.0,0.89
2022-02-28,Oklahoma City,OK,336219.0,4.51,224943.0,-0.41,205508.0,1.38,1286.0,0.55
2022-02-28,Louisville-Jefferson County,KY,278000.0,2.33,227333.0,-0.99,231243.0,1.09,1242.0,1.14
2022-02-28,Hartford,CT,349300.0,3.35,268000.0,-1.23,305094.0,0.89,1572.0,1.09
2022-02-28,Richmond,VA,423280.0,2.49,315150.0,-0.01,317598.0,157.81,1540.0,0.98
2022-02-28,Richmond,VA,423280.0,2.49,315150.0,-0.01,215720.0,-32.08,1540.0,0.98
2022-02-28,Richmond,VA,423280.0,2.49,315150.0,-0.01,124720.0,-42.18,1540.0,0.98
2022-02-28,New Orleans,LA,331958.0,0.9,248833.0,0.61,259567.0,1.07,1530.0,2.0
2022-02-28,Buffalo,NY,228092.0,-0.06,200083.0,-2.44,233710.0,1.03,1200.0,2.21
2022-02-28,Raleigh,NC,430278.0,0.49,393500.0,0.73,419388.0,2.59,1693.0,0.65
2022-02-28,Birmingham,AL,280500.0,-4.97,250967.0,0.13,233254.0,1.35,1293.0,0.0
2022-02-28,Salt Lake City,UT,589217.0,2.91,503333.0,2.03,578191.0,2.6,1619.0,1.5
2022-02-28,Rochester,NY,221633.0,1.67,177333.0,-2.12,207411.0,-29.46,1342.0,1.82
2022-02-28,Rochester,NY,221633.0,1.67,177333.0,-2.12,297231.0,43.31,1342.0,1.82
2022-02-28,Grand Rapids,MI,406844.0,4.55,265000.0,0.76,292230.0,1.59,1407.0,0.93
2022-02-28,Tucson,AZ,377333.0,1.53,320050.0,1.05,323098.0,1.56,1576.0,1.87
2022-02-28,Urban Honolulu,HI,670000.0,0.9,711333.0,0.52,896292.0,1.25,2570.0,0.71
2022-02-28,Tulsa,OK,299917.0,4.37,220500.0,-0.97,198785.0,1.47,1278.0,0.08
2022-02-28,Fresno,CA,441667.0,-2.57,383333.0,2.22,374728.0,1.54,1942.0,0.36
2022-02-28,Worcester,MA,395000.0,0.51,350333.0,-1.31,403203.0,1.64,1762.0,2.26
2022-02-28,Stamford,CT,821333.0,8.64,478500.0,-1.37,541320.0,0.97,2537.0,0.71
2022-02-28,Albuquerque,NM,393650.0,0.85,302100.0,1.12,296629.0,1.64,1459.0,1.32
2022-02-28,Albany,NY,264900.0,0.94,234000.0,4.46,261607.0,-32.38,1381.0,1.17
2022-02-28,Albany,NY,264900.0,0.94,234000.0,4.46,136675.0,-47.76,1381.0,1.17
2022-02-28,Albany,NY,264900.0,0.94,234000.0,4.46,393212.0,187.7,1381.0,1.17
2022-02-28,Omaha,NE,380327.0,7.03,248333.0,1.36,261810.0,1.52,1184.0,1.11
2022-02-28,New Haven,CT,341267.0,0.9,278333.0,0.6,317490.0,1.92,1861.0,0.49
2022-02-28,Bakersfield,CA,345983.0,-0.14,323333.0,0.94,320998.0,1.46,1722.0,1.06
2022-02-28,Knoxville,TN,353300.0,4.44,279375.0,-0.27,289509.0,2.55,1579.0,1.02
2022-02-28,Greenville,SC,333814.0,2.83,278713.0,-0.44,277816.0,61.43,1439.0,0.42
2022-02-28,Greenville,SC,333814.0,2.83,278713.0,-0.44,174578.0,-37.16,1439.0,0.42
2022-02-28,Ventura,CA,921333.0,0.95,787667.0,0.77,833976.0,2.18,2972.0,0.99
2022-02-28,Allentown,PA,351648.0,0.95,257383.0,0.12,289249.0,1.23,1778.0,0.34
2022-02-28,El Paso,TX,266258.0,1.27,218658.0,3.47,182802.0,1.1,1347.0,3.14
2022-02-28,Baton Rouge,LA,333633.0,2.36,242199.0,0.31,222502.0,1.35,1346.0,0.75
2022-02-28,Dayton,OH,236666.0,5.11,174983.0,-1.32,182367.0,1.3,1238.0,1.31
2022-02-28,McAllen,TX,258295.0,0.03,199983.0,1.34,159591.0,1.31,1054.0,2.33
2022-02-28,Columbia,SC,297160.0,1.58,237965.0,1.33,218660.0,-12.8,1356.0,0.22
2022-02-28,Columbia,SC,297160.0,1.58,237965.0,1.33,254899.0,16.57,1356.0,0.22
2022-02-28,Greensboro,NC,336430.0,2.59,179000.0,-2.36,216136.0,1.76,1352.0,1.88
2022-02-28,Akron,OH,168967.0,-1.27,166817.0,-2.82,197650.0,1.12,1119.0,3.23
2022-02-28,North Port-Sarasota-Bradenton,FL,549756.0,3.07,419000.0,2.86,436172.0,3.29,2323.0,-1.86
2022-02-28,Little Rock,AR,223267.0,0.0,207953.0,-0.78,188429.0,1.01,1130.0,0.71
2022-02-28,Stockton,CA,593876.0,1.77,518333.0,0.06,532878.0,0.95,2393.0,1.66
2022-02-28,Charleston,SC,457963.0,4.49,375600.0,0.5,383686.0,290.27,1746.0,0.46
2022-02-28,Charleston,SC,457963.0,4.49,375600.0,0.5,99375.0,-74.1,1746.0,0.46
2022-02-28,Syracuse,NY,175767.0,2.53,167833.0,-1.76,187899.0,1.25,1305.0,0.38
2022-02-28,Colorado Springs,CO,581585.0,1.76,445000.0,0.75,472659.0,1.44,1793.0,0.9
2022-02-28,Winston-Salem,NC,309097.0,0.99,164417.0,-5.19,220620.0,2.07,1554.0,2.3
2022-02-28,Wichita,KS,256300.0,3.92,195121.0,-3.14,183805.0,1.0,931.0,1.09
2022-02-28,Springfield,MA,310967.0,0.0,272083.0,1.37,306643.0,97.46,1537.0,0.99
2022-02-28,Springfield,MA,310967.0,0.0,272083.0,1.37,221988.0,-27.61,1537.0,0.99
2022-02-28,Springfield,MA,310967.0,0.0,272083.0,1.37,155772.0,-29.83,1537.0,0.99
2022-02-28,Fort Myers,FL,463300.0,2.96,301667.0,0.56,373669.0,3.75,2046.0,0.44
2022-02-28,Boise City,ID,608600.0,5.79,487333.0,1.04,517284.0,1.11,1740.0,0.23
2022-02-28,Toledo,OH,145600.0,-3.94,146250.0,1.33,161235.0,1.24,1194.0,1.02
2022-02-28,Madison,WI,400667.0,2.48,338108.0,4.09,363404.0,1.68,1316.0,-0.08
2022-02-28,Lakeland,FL,340600.0,2.07,295089.0,1.96,281504.0,2.26,1738.0,1.34
2022-02-28,Ogden,UT,572717.0,4.05,429083.0,1.36,512273.0,2.26,1659.0,1.65
2022-02-28,Daytona Beach,FL,362667.0,2.09,313667.0,2.84,324861.0,2.45,1802.0,2.33
2022-02-28,Des Moines,IA,336995.0,2.95,262300.0,-1.86,256479.0,1.22,1172.0,1.12
2022-02-28,Provo,UT,622963.0,6.13,502359.0,2.34,560261.0,1.82,1691.0,1.44
2022-02-28,Durham,NC,479553.0,1.76,393333.0,0.34,394777.0,2.69,1613.0,0.81
2022-02-28,Fort Collins,CO,560167.0,-1.45,517267.0,3.24,552135.0,1.65,1797.0,1.35
2022-03-31,New York,NY,685000.0,2.4,526083.0,0.7,594089.0,1.1,3019.0,1.65
2022-03-31,Los Angeles-Long Beach-Anaheim,CA,990000.0,1.71,875333.0,1.78,908424.0,1.96,2863.0,1.02
2022-03-31,Chicago,IL,328650.0,2.32,280667.0,1.32,302259.0,1.11,1883.0,1.24
2022-03-31,Dallas-Fort Worth,TX,436633.0,3.03,374240.0,2.37,371655.0,2.24,1744.0,0.52
