Date,City,State,HVI,%Change_HVI
2020-11-30,Toccoa,GA,126898.0,0.96
2020-11-30,Summerville,GA,90207.0,1.08
2020-11-30,New Ulm,MN,165109.0,0.89
2020-11-30,Marshall,MN,157426.0,4.42
2020-11-30,Deming,NM,115860.0,1.22
2020-11-30,Fredericksburg,TX,376458.0,1.98
2020-11-30,Magnolia,AR,92939.0,0.67
2020-11-30,Campbellsville,KY,108950.0,0.48
2020-11-30,Connersville,IN,87158.0,1.26
2020-11-30,Dickinson,ND,267508.0,0.48
2020-11-30,Cordele,GA,103964.0,0.41
2020-11-30,Maryville,MO,150468.0,0.63
2020-11-30,Marshall,MO,102900.0,-34.64
2020-11-30,Arkadelphia,AR,92880.0,1.07
2020-11-30,Liberal,KS,122548.0,-0.02
2020-11-30,Wahpeton,ND,144663.0,0.91
2020-11-30,Williston,ND,278614.0,0.34
2020-11-30,Oskaloosa,IA,121662.0,0.51
2020-11-30,Raymondville,TX,72958.0,0.94
2020-11-30,Elk City,OK,113450.0,0.53
2020-11-30,Dumas,TX,132722.0,0.34
2020-11-30,Helena,AR,30551.0,0.78
2020-11-30,Parsons,KS,58625.0,1.54
2020-11-30,Worthington,MN,142819.0,0.75
2020-11-30,Jamestown,ND,170518.0,49.45
2020-11-30,Guymon,OK,108926.0,0.64
2020-11-30,Storm Lake,IA,128381.0,0.74
2020-11-30,Woodward,OK,108529.0,0.97
2020-11-30,Portales,NM,105308.0,0.83
2020-11-30,Hereford,TX,100392.0,1.15
2020-11-30,Othello,WA,206645.0,1.01
2020-11-30,Los Alamos,NM,326913.0,0.99
2020-11-30,Fitzgerald,GA,80824.0,1.02
2020-11-30,Maysville,KY,97465.0,0.97
2020-11-30,Atchison,KS,98391.0,1.0
2020-11-30,Fairfield,IA,127897.0,0.33
2020-11-30,Spencer,IA,133492.0,0.73
2020-11-30,Winnemucca,NV,246774.0,-0.11
2020-11-30,Sweetwater,TX,82576.0,0.48
2020-11-30,Andrews,TX,182495.0,0.65
2020-11-30,Zapata,TX,96137.0,1.06
2020-11-30,Vermillion,SD,187592.0,0.86
2020-11-30,Pecos,TX,139791.0,0.99
2020-11-30,Ketchikan,AK,317948.0,0.83
2020-12-31,New York,NY,514528.0,1.15
2020-12-31,Los Angeles-Long Beach-Anaheim,CA,736072.0,0.87
2020-12-31,Chicago,IL,258442.0,0.87
2020-12-31,Dallas-Fort Worth,TX,277528.0,0.95
2020-12-31,Philadelphia,PA,275992.0,1.36
2020-12-31,Houston,TX,235870.0,0.96
2020-12-31,Washington,DC,473264.0,0.99
2020-12-31,Miami-Fort Lauderdale,FL,322628.0,0.95
2020-12-31,Atlanta,GA,266677.0,1.28
2020-12-31,Boston,MA,541302.0,1.29
2020-12-31,San Francisco,CA,1181345.0,0.53
2020-12-31,Detroit,MI,198405.0,1.49
2020-12-31,Riverside,CA,423599.0,1.52
2020-12-31,Phoenix,AZ,327921.0,1.92
2020-12-31,Seattle,WA,591091.0,1.18
2020-12-31,Minneapolis-St Paul,MN,319994.0,1.1
2020-12-31,San Diego,CA,675015.0,1.6
2020-12-31,St. Louis,MO,199329.0,1.04
2020-12-31,Tampa,FL,252112.0,1.59
2020-12-31,Baltimore,MD,320542.0,1.2
2020-12-31,Denver,CO,481094.0,1.27
2020-12-31,Pittsburgh,PA,178574.0,1.17
2020-12-31,Portland,OR,460669.0,28.38
2020-12-31,Charlotte,NC,267245.0,1.15
2020-12-31,Sacramento,CA,475615.0,1.57
2020-12-31,San Antonio,TX,250414.0,0.85
2020-12-31,Orlando,FL,275274.0,0.91
2020-12-31,Cincinnati,OH,209523.0,1.38
2020-12-31,Cleveland,OH,176519.0,-5.79
2020-12-31,Kansas City,MO,228700.0,1.21
2020-12-31,Las Vegas,NV,314876.0,92.39
2020-12-31,Columbus,OH,237713.0,26.43
2020-12-31,Indianapolis,IN,207446.0,1.32
2020-12-31,San Jose,CA,1313933.0,0.88
2020-12-31,Austin,TX,375539.0,165.21
2020-12-31,Virginia Beach,VA,266841.0,1.01
2020-12-31,Nashville,TN,310755.0,1.07
2020-12-31,Providence,RI,355223.0,1.52
2020-12-31,Milwaukee,WI,226118.0,1.46
2020-12-31,Jacksonville,FL,252664.0,157.19
2020-12-31,Memphis,TN,176695.0,1.2
2020-12-31,Oklahoma City,OK,172637.0,0.75
2020-12-31,Louisville-Jefferson County,KY,198540.0,1.0
2020-12-31,Hartford,CT,259937.0,1.13
2020-12-31,Richmond,VA,271084.0,154.31
2020-12-31,New Orleans,LA,222192.0,0.93
2020-12-31,Buffalo,NY,195424.0,1.42
2020-12-31,Raleigh,NC,305968.0,1.24
2020-12-31,Birmingham,AL,194412.0,0.87
2020-12-31,Salt Lake City,UT,435026.0,1.83
2020-12-31,Rochester,NY,176181.0,-29.97
2020-12-31,Grand Rapids,MI,243173.0,1.12
2020-12-31,Tucson,AZ,250912.0,2.21
2020-12-31,Urban Honolulu,HI,738155.0,0.69
2020-12-31,Tulsa,OK,164975.0,1.2
2020-12-31,Fresno,CA,299085.0,1.26
2020-12-31,Worcester,MA,336435.0,1.41
2020-12-31,Stamford,CT,460223.0,1.34
2020-12-31,Albuquerque,NM,239431.0,1.33
2020-12-31,Albany,NY,222954.0,-27.42
2020-12-31,Omaha,NE,222858.0,0.97
2020-12-31,New Haven,CT,263390.0,1.66
2020-12-31,Bakersfield,CA,257904.0,1.68
2020-12-31,Knoxville,TN,218732.0,1.39
2020-12-31,Greenville,SC,225775.0,54.02
2020-12-31,Ventura,CA,664030.0,0.75
2020-12-31,Allentown,PA,238955.0,1.71
2020-12-31,El Paso,TX,150179.0,1.19
2020-12-31,Baton Rouge,LA,195568.0,0.59
2020-12-31,Dayton,OH,153831.0,1.15
2020-12-31,McAllen,TX,133664.0,1.0
2020-12-31,Columbia,SC,175669.0,-16.95
2020-12-31,Greensboro,NC,174674.0,1.18
2020-12-31,Akron,OH,169423.0,0.96
2020-12-31,North Port-Sarasota-Bradenton,FL,304342.0,0.92
2020-12-31,Little Rock,AR,161258.0,0.72
2020-12-31,Stockton,CA,415587.0,1.73
2020-12-31,Charleston,SC,298585.0,254.53
2020-12-31,Syracuse,NY,163785.0,1.06
2020-12-31,Colorado Springs,CO,364643.0,1.64
2020-12-31,Winston-Salem,NC,174534.0,1.35
2020-12-31,Wichita,KS,158340.0,1.3
2020-12-31,Springfield,MA,261393.0,100.14
2020-12-31,Fort Myers,FL,259124.0,0.81
2020-12-31,Boise City,ID,381154.0,3.59
2020-12-31,Toledo,OH,137613.0,0.14
2020-12-31,Madison,WI,309501.0,0.71
2020-12-31,Lakeland,FL,210011.0,0.73
2020-12-31,Ogden,UT,374080.0,2.03
2020-12-31,Daytona Beach,FL,241025.0,1.13
2020-12-31,Des Moines,IA,219798.0,0.43
2020-12-31,Jackson,MS,149231.0,-79.14
2020-12-31,Youngstown,OH,113476.0,1.7
2020-12-31,Augusta,GA,171611.0,-14.27
2020-12-31,Scranton,PA,134201.0,1.75
2020-12-31,Harrisburg,PA,208560.0,1.05
2020-12-31,Melbourne,FL,245799.0,0.82
2020-12-31,Spokane,WA,323394.0,2.16
2020-12-31,Provo,UT,417602.0,1.93
2020-12-31,Lancaster,PA,258298.0,1.63
2020-12-31,Modesto,CA,364837.0,1.4
2020-12-31,Portland,ME,365170.0,-20.73
2020-12-31,Durham,NC,293419.0,1.04
2020-12-31,Santa Rosa,CA,698947.0,1.2
2020-12-31,Lexington,KY,213624.0,70.36
2020-12-31,Lafayette,LA,167066.0,0.16
2020-12-31,Lansing,MI,180021.0,0.87
2020-12-31,Fayetteville,AR,217670.0,50.34
2020-12-31,Pensacola,FL,210480.0,1.25
2020-12-31,Visalia,CA,257184.0,1.22
2020-12-31,Shreveport,LA,120237.0,0.19
2020-12-31,Springfield,MO,177334.0,-32.16
2020-12-31,York,PA,210408.0,1.15
2020-12-31,Corpus Christi,TX,182665.0,0.45
2020-12-31,Flint,MI,141672.0,1.71
2020-12-31,Reno,NV,428180.0,2.05
2020-12-31,Asheville,NC,300840.0,1.14
2020-12-31,Santa Maria-Santa Barbara,CA,708545.0,1.25
2020-12-31,Huntsville,AL,221103.0,1.06
2020-12-31,Fort Wayne,IN,168436.0,1.52
2020-12-31,Salinas,CA,656470.0,1.18
2020-12-31,Vallejo,CA,487166.0,1.09
2020-12-31,Mobile,AL,142004.0,0.93
2020-12-31,Reading,PA,208244.0,1.29
2020-12-31,Brownsville,TX,122813.0,0.71
2020-12-31,Killeen,TX,175930.0,1.02
2020-12-31,Canton,OH,151393.0,101.13
2020-12-31,Beaumont,TX,138083.0,0.36
2020-12-31,Manchester,NH,346785.0,1.61
2020-12-31,Salem,OR,345596.0,211.29
2020-12-31,Anchorage,AK,318280.0,1.54
2020-12-31,Davenport,IL,139744.0,0.75
2020-12-31,Peoria,IL,119404.0,0.64
2020-12-31,Myrtle Beach,SC,228851.0,1.07
2020-12-31,Montgomery,AL,146935.0,0.94
2020-12-31,Salisbury,DE,284090.0,1.04
2020-12-31,Gulfport,MS,152651.0,0.83
2020-12-31,Tallahassee,FL,197552.0,1.29
2020-12-31,Trenton,NJ,277091.0,1.11
2020-12-31,Fayetteville,NC,146675.0,-32.62
2020-12-31,Huntington,WV,108107.0,0.98
2020-12-31,Eugene,OR,356342.0,1.6
2020-12-31,Rockford,IL,131321.0,1.54
2020-12-31,Savannah,GA,210832.0,0.93
2020-12-31,Ann Arbor,MI,316583.0,0.43
2020-12-31,Ocala,FL,177196.0,0.89
2020-12-31,Kalamazoo,MI,196387.0,1.08
2020-12-31,Naples,FL,369172.0,0.96
2020-12-31,South Bend,IN,152990.0,1.3
2020-12-31,Spartanburg,SC,174200.0,0.94
2020-12-31,Evansville,IN,157323.0,1.45
2020-12-31,Kingsport,TN,144457.0,1.11
2020-12-31,Roanoke,VA,199432.0,0.76
2020-12-31,Green Bay,WI,205410.0,1.29
2020-12-31,Lincoln,NE,226592.0,131.45
2020-12-31,Fort Collins,CO,441233.0,0.95
2020-12-31,Utica,NY,145989.0,1.43
2020-12-31,Columbus,GA,134326.0,-43.49
2020-12-31,Boulder,CO,607347.0,0.94
2020-12-31,Lubbock,TX,162340.0,0.66
2020-12-31,Fort Smith,AR,118079.0,0.75
2020-12-31,Duluth,MN,185470.0,1.5
2020-12-31,Atlantic City,NJ,233081.0,1.95
2020-12-31,New London,CT,272389.0,1.64
2020-12-31,San Luis Obispo,CA,681390.0,0.74
2020-12-31,Gainesville,FL,218435.0,-14.92
2020-12-31,Santa Cruz,CA,957901.0,1.31
2020-12-31,Clarksville,TN,196901.0,1.24
2020-12-31,Cedar Rapids,IA,170519.0,0.74
2020-12-31,Merced,CA,309092.0,1.78
2020-12-31,Wilmington,NC,280185.0,0.61
2020-12-31,Kennewick,WA,324180.0,0.76
2020-12-31,Greeley,CO,405460.0,0.74
2020-12-31,Waco,TX,183101.0,1.13
2020-12-31,Olympia,WA,399619.0,1.82
2020-12-31,Amarillo,TX,155023.0,1.01
2020-12-31,Binghamton,NY,132329.0,0.87
2020-12-31,Hagerstown,MD,221928.0,1.31
2020-12-31,Bremerton,WA,448212.0,1.63
2020-12-31,Laredo,TX,158701.0,0.54
2020-12-31,Lynchburg,VA,201562.0,0.83
2020-12-31,Yakima,WA,265364.0,0.99
2020-12-31,Crestview-Fort Walton Beach-Destin,FL,313056.0,1.3
2020-12-31,Topeka,KS,144460.0,0.89
2020-12-31,Macon-Bibb County,GA,118884.0,1.25
2020-12-31,Champaign-Urbana,IL,153628.0,0.4
2020-12-31,Tuscaloosa,AL,177855.0,0.88
2020-12-31,College Station,TX,225686.0,0.75
2020-12-31,Sioux Falls,SD,243750.0,0.97
2020-12-31,Appleton,WI,212445.0,1.03
2020-12-31,Chico,CA,351388.0,0.89
2020-12-31,Charlottesville,VA,327054.0,0.76
2020-12-31,Claremont,NH,244254.0,1.43
2020-12-31,Barnstable Town,MA,495120.0,1.85
2020-12-31,Longview,TX,145587.0,-54.28
2020-12-31,Burlington,VT,332687.0,213.82
2020-12-31,Prescott,AZ,359274.0,2.47
2020-12-31,Tyler,TX,193544.0,0.47
2020-12-31,Las Cruces,NM,198795.0,1.23
2020-12-31,Fargo,ND,238900.0,0.38
2020-12-31,Houma,LA,161137.0,-0.4
2020-12-31,Rochester,MN,254733.0,44.59
2020-12-31,Florence,SC,130836.0,4.71
2020-12-31,Medford,OR,352699.0,1.35
2020-12-31,Lafayette-West Lafayette,IN,185351.0,1.02
2020-12-31,Bellingham,WA,474378.0,1.92
2020-12-31,Lake Havasu City,AZ,269487.0,1.85
2020-12-31,Saginaw,MI,113946.0,1.58
2020-12-31,Lake Charles,LA,191521.0,-0.45
2020-12-31,Elkhart,IN,181636.0,1.27
2020-12-31,Yuma,AZ,188290.0,2.25
2020-12-31,Racine,WI,168136.0,1.38
2020-12-31,Athens,GA,231036.0,28.57
2020-12-31,Torrington,CT,277989.0,1.63
2020-12-31,St. Cloud,MN,236345.0,0.87
2020-12-31,Hilton Head Island,SC,337946.0,0.77
2020-12-31,Bloomington,IL,161189.0,-28.27
2020-12-31,Hilo,HI,406028.0,1.0
2020-12-31,Panama City,FL,248480.0,0.66
2020-12-31,Kingston,NY,287429.0,2.15
2020-12-31,Daphne,AL,247923.0,0.97
2020-12-31,Gainesville,GA,259955.0,19.01
2020-12-31,Warner Robins,GA,156831.0,0.63
2020-12-31,Blacksburg,VA,208457.0,1.02
2020-12-31,Jacksonville,NC,182171.0,-27.9
2020-12-31,Redding,CA,307122.0,1.54
2020-12-31,Monroe,LA,142857.0,-26.68
2020-12-31,Joplin,MO,142864.0,1.16
2020-12-31,El Centro,CA,248404.0,0.58
2020-12-31,Terre Haute,IN,102944.0,0.95
2020-12-31,Muskegon,MI,163514.0,1.01
2020-12-31,Sioux City,IA,147557.0,-0.08
2020-12-31,Waterloo,IA,149294.0,0.61
2020-12-31,Oshkosh,WI,178510.0,1.06
2020-12-31,Yuba City,CA,339478.0,1.65
2020-12-31,Abilene,TX,147708.0,0.69
2020-12-31,Columbia,MO,213686.0,21.64
2020-12-31,Dover,DE,252658.0,0.95
2020-12-31,Eau Claire,WI,206283.0,0.79
2020-12-31,Janesville,WI,171402.0,1.24
2020-12-31,Jackson,MI,163260.0,9.4
2020-12-31,Punta Gorda,FL,246169.0,1.56
2020-12-31,Bloomington,IN,227186.0,40.94
2020-12-31,Pueblo,CO,223719.0,1.29
2020-12-31,Billings,MT,288829.0,1.34
2020-12-31,Bend,OR,483725.0,2.86
2020-12-31,Albany,GA,113730.0,-48.99
2020-12-31,Vineland,NJ,160283.0,2.3
2020-12-31,Niles,MI,196456.0,1.15
2020-12-31,Kahului,HI,740436.0,0.55
2020-12-31,Ottawa,IL,122666.0,1.21
2020-12-31,State College,PA,266779.0,0.83
2020-12-31,Bangor,ME,177614.0,1.59
2020-12-31,Alexandria,LA,149342.0,-39.28
2020-12-31,Decatur,AL,150494.0,59.33
2020-12-31,Hanford,CA,263191.0,1.08
2020-12-31,Iowa City,IA,236064.0,0.22
2020-12-31,Rocky Mount,NC,124976.0,1.8
2020-12-31,Monroe,MI,196635.0,37.64
2020-12-31,Wichita Falls,TX,111887.0,1.19
2020-12-31,Burlington,NC,181185.0,-45.54
2020-12-31,Madera,CA,310620.0,0.35
2020-12-31,Jefferson City,MO,172091.0,0.66
2020-12-31,Chambersburg,PA,202936.0,0.97
2020-12-31,Texarkana,TX,118344.0,0.55
2020-12-31,Elizabethtown,KY,171572.0,1.02
2020-12-31,Pottsville,PA,95623.0,1.81
2020-12-31,Wheeling,OH,107906.0,1.04
2020-12-31,Florence,AL,126537.0,-3.29
2020-12-31,Grand Junction,CO,295456.0,1.27
2020-12-31,Concord,NH,302494.0,1.7
2020-12-31,Dothan,AL,132496.0,0.28
2020-12-31,Santa Fe,NM,415405.0,1.26
2020-12-31,Johnstown,PA,87117.0,0.59
2020-12-31,Traverse City,MI,270128.0,1.47
2020-12-31,Hattiesburg,MS,150576.0,0.6
2020-12-31,Dalton,GA,154333.0,0.57
2020-12-31,Midland,TX,265205.0,61.31
2020-12-31,Homosassa Springs,FL,187254.0,1.46
2020-12-31,Valdosta,GA,137984.0,1.18
2020-12-31,Coeur d'Alene,ID,422144.0,1.66
2020-12-31,Springfield,OH,132509.0,-25.28
2020-12-31,St. George,UT,374921.0,1.52
2020-12-31,Vero Beach,FL,253898.0,1.67
2020-12-31,Napa,CA,758508.0,1.95
2020-12-31,Tupelo,MS,127401.0,0.41
2020-12-31,Battle Creek,MI,136254.0,1.46
2020-12-31,Jamestown,NY,114892.0,-32.62
2020-12-31,Eureka,CA,353854.0,1.13
2020-12-31,Flagstaff,AZ,415875.0,2.04
2020-12-31,Lumberton,NC,82566.0,0.57
2020-12-31,Wausau,WI,186736.0,0.84
2020-12-31,La Crosse,WI,215768.0,0.72
2020-12-31,Lebanon,PA,207686.0,54.88
2020-12-31,Idaho Falls,ID,288378.0,1.88
2020-12-31,Sierra Vista,AZ,179400.0,1.51
2020-12-31,Pittsfield,MA,262141.0,1.64
2020-12-31,Farmington,NM,155523.0,23.71
2020-12-31,Jackson,TN,133035.0,-18.51
2020-12-31,Glens Falls,NY,200313.0,1.44
2020-12-31,Winchester,VA,263371.0,0.96
2020-12-31,St. Joseph,MO,129013.0,0.73
2020-12-31,Altoona,PA,124659.0,0.38
2020-12-31,New Bern,NC,170945.0,0.61
2020-12-31,Carbondale,IL,105406.0,0.82
2020-12-31,London,KY,107413.0,1.09
2020-12-31,Logan,UT,321086.0,258.07
2020-12-31,Harrisonburg,VA,236759.0,0.69
2020-12-31,Beckley,WV,85889.0,0.99
2020-12-31,Mansfield,OH,125367.0,1.19
2020-12-31,Weirton,OH,91173.0,1.15
2020-12-31,Goldsboro,NC,143612.0,1.41
2020-12-31,Augusta,ME,203216.0,18.42
2020-12-31,Hammond,LA,168685.0,-0.01
2020-12-31,Sherman,TX,197809.0,0.87
2020-12-31,Staunton,VA,213494.0,0.7
2020-12-31,Muncie,IN,105189.0,0.95
2020-12-31,Mount Vernon,WA,433310.0,1.57
2020-12-31,Albany,OR,312325.0,174.62
2020-12-31,Watertown,NY,153501.0,-27.14
2020-12-31,Williamsport,PA,170352.0,0.93
2020-12-31,Cleveland,TN,189881.0,7.57
2020-12-31,Sheboygan,WI,169722.0,1.11
2020-12-31,Bismarck,ND,281934.0,0.81
2020-12-31,Owensboro,KY,144014.0,0.72
2020-12-31,Dunn,NC,191702.0,0.92
2020-12-31,Morristown,TN,162970.0,1.07
2020-12-31,Kankakee,IL,156618.0,0.64
2020-12-31,Brunswick,GA,209342.0,0.85
2020-12-31,Ogdensburg,NY,84252.0,1.55
2020-12-31,San Angelo,TX,163743.0,0.5
2020-12-31,Holland,MI,229747.0,1.27
2020-12-31,Wenatchee,WA,400926.0,1.27
2020-12-31,Lawrence,KS,226707.0,1.5
2020-12-31,Decatur,IL,94981.0,-36.89
2020-12-31,Missoula,MT,396010.0,1.59
2020-12-31,Salem,OH,112858.0,-67.34
2020-12-31,Bay City,MI,119375.0,1.29
2020-12-31,Lewiston,ME,212422.0,1.37
2020-12-31,Roseburg,OR,250955.0,0.96
2020-12-31,Sumter,SC,138166.0,0.88
2020-12-31,Show Low,AZ,258777.0,2.43
2020-12-31,Bluefield,WV,83388.0,0.96
2020-12-31,Danville,VA,130487.0,5.33
2020-12-31,Lima,OH,126644.0,2.66
2020-12-31,Cookeville,TN,176556.0,0.84
2020-12-31,California-Lexington Park,MD,325338.0,0.87
2020-12-31,Gadsden,AL,97996.0,0.79
2020-12-31,Cumberland,MD,99529.0,1.04
2020-12-31,Longview,WA,321963.0,121.15
2020-12-31,Whitewater,WI,252526.0,1.82
2020-12-31,Fond du Lac,WI,157007.0,0.93
2020-12-31,Ithaca,NY,235416.0,1.1
2020-12-31,Ashtabula,OH,118117.0,0.94
2020-12-31,Tullahoma,TN,170768.0,0.88
2020-12-31,Richmond,KY,183991.0,-32.13
2020-12-31,Adrian,MI,174586.0,0.59
2020-12-31,Twin Falls,ID,256029.0,2.06
2020-12-31,Corning,NY,114334.0,1.14
2020-12-31,Sebring,FL,159884.0,1.05
2020-12-31,Truckee,CA,546467.0,2.0
2020-12-31,Paducah,KY,117565.0,0.7
2020-12-31,Grand Forks,ND,212761.0,0.79
2020-12-31,Shelby,NC,165348.0,-0.1
2020-12-31,Fairbanks,AK,197898.0,0.72
2020-12-31,Ocean City,NJ,449021.0,1.92
2020-12-31,Mankato,MN,227304.0,0.96
2020-12-31,Rome,GA,146300.0,1.02
2020-12-31,Cape Girardeau,MO,168914.0,0.88
2020-12-31,Hot Springs,AR,169322.0,1.23
2020-12-31,Greenwood,SC,123950.0,0.66
2020-12-31,Clarksburg,WV,112173.0,1.05
2020-12-31,Dubuque,IA,194571.0,0.18
2020-12-31,Albertville,AL,150831.0,1.42
2020-12-31,New Philadelphia,OH,133839.0,1.97
2020-12-31,Orangeburg,SC,98252.0,0.64
2020-12-31,Cheyenne,WY,306778.0,-0.72
2020-12-31,New Castle,PA,114045.0,0.64
2020-12-31,Brainerd,MN,223946.0,0.5
2020-12-31,Kalispell,MT,405768.0,1.67
2020-12-31,Sevierville,TN,278594.0,1.75
2020-12-31,Moses Lake,WA,256011.0,1.63
2020-12-31,Elmira,NY,107907.0,0.99
2020-12-31,Beaver Dam,WI,188165.0,1.26
2020-12-31,Pinehurst-Southern Pines,NC,269681.0,1.02
2020-12-31,Ukiah,CA,451862.0,0.86
2020-12-31,Lufkin,TX,130518.0,0.4
2020-12-31,Corvallis,OR,391671.0,0.57
2020-12-31,Russellville,AR,123622.0,0.07
2020-12-31,Watertown,WI,243272.0,58.48
2020-12-31,Midland,MI,166039.0,-37.39
2020-12-31,Pocatello,ID,225679.0,1.62
2020-12-31,Kokomo,IN,127481.0,0.7
2020-12-31,Grants Pass,OR,330565.0,1.57
2020-12-31,Plattsburgh,NY,154264.0,0.76
2020-12-31,Danville,IL,70193.0,-46.21
2020-12-31,Manitowoc,WI,146614.0,2.07
2020-12-31,Great Falls,MT,217061.0,0.6
2020-12-31,Olean,NY,87141.0,0.75
2020-12-31,Auburn,NY,144175.0,-9.21
2020-12-31,Athens,TX,184164.0,-20.29
2020-12-31,Oak Harbor,WA,475719.0,1.8
2020-12-31,Chillicothe,OH,134680.0,0.93
2020-12-31,Hinesville,GA,156378.0,1.02
2020-12-31,Warsaw,IN,201623.0,0.72
2020-12-31,Stillwater,OK,161052.0,0.37
2020-12-31,Quincy,IL,124729.0,0.8
2020-12-31,Keene,NH,230428.0,1.0
2020-12-31,Sandusky,OH,160491.0,1.08
2020-12-31,Searcy,AR,128923.0,1.32
2020-12-31,Columbus,IN,189325.0,40.94
2020-12-31,Roanoke Rapids,NC,77057.0,0.8
2020-12-31,Casper,WY,235552.0,0.08
2020-12-31,Findlay,OH,174368.0,0.65
2020-12-31,Palatka,FL,148057.0,1.31
2020-12-31,Seneca,SC,188870.0,0.56
2020-12-31,Glenwood Springs,CO,597770.0,1.31
2020-12-31,Aberdeen,WA,241894.0,1.97
2020-12-31,Port Angeles,WA,355713.0,0.76
2020-12-31,Greenfield Town,MA,243913.0,1.14
2020-12-31,Muskogee,OK,88538.0,0.83
2020-12-31,Frankfort,KY,159744.0,0.8
2020-12-31,Mount Pleasant,MI,149872.0,1.01
2020-12-31,Statesboro,GA,157269.0,0.82
2020-12-31,Minot,ND,273166.0,0.33
2020-12-31,Shawnee,OK,106937.0,0.92
2020-12-31,Richmond,IN,107565.0,-41.54
2020-12-31,Martinsville,VA,84595.0,0.42
2020-12-31,Kapaa,HI,645089.0,0.17
2020-12-31,LaGrange,GA,159141.0,1.33
2020-12-31,Marion,OH,108547.0,0.99
2020-12-31,Morehead City,NC,300569.0,0.95
2020-12-31,Klamath Falls,OR,215663.0,1.42
2020-12-31,Marinette,WI,116452.0,1.32
2020-12-31,Roswell,NM,116393.0,1.3
2020-12-31,Marshall,TX,151395.0,47.13
2020-12-31,Farmington,MO,127195.0,-18.21
2020-12-31,Charleston,IL,85332.0,-71.42
2020-12-31,Hobbs,NM,182086.0,1.3
2020-12-31,Clearlake,CA,276315.0,0.92
2020-12-31,Faribault,MN,265689.0,1.39
2020-12-31,Ionia,MI,167190.0,-1.17
2020-12-31,Alamogordo,NM,143516.0,0.62
2020-12-31,Red Bluff,CA,257905.0,0.51
2020-12-31,Hudson,NY,283585.0,1.5
2020-12-31,Somerset,KY,152922.0,0.98
2020-12-31,Coos Bay,OR,264469.0,1.43
2020-12-31,Walla Walla,WA,293914.0,1.79
2020-12-31,Oneonta,NY,159664.0,0.74
2020-12-31,Fort Madison,IA,93834.0,0.58
2020-12-31,Baraboo,WI,215777.0,1.01
2020-12-31,Big Stone Gap,VA,76705.0,0.67
2020-12-31,Shelton,WA,340305.0,2.75
2020-12-31,Enid,OK,92121.0,0.88
2020-12-31,Georgetown,SC,257546.0,0.7
2020-12-31,Laconia,NH,308874.0,2.08
2020-12-31,Batavia,NY,147682.0,0.84
2020-12-31,Barre,VT,252034.0,2.49
2020-12-31,Sterling,IL,103241.0,0.44
2020-12-31,Dublin,GA,112832.0,0.83
2020-12-31,Vicksburg,MS,130423.0,0.72
2020-12-31,Sanford,NC,157997.0,0.85
2020-12-31,Fergus Falls,MN,250891.0,1.02
2020-12-31,Fairmont,WV,115898.0,1.11
2020-12-31,Picayune,MS,147545.0,0.78
2020-12-31,Gloversville,NY,125648.0,1.33
2020-12-31,Gaffney,SC,94632.0,0.6
2020-12-31,Carson City,NV,360764.0,1.28
2020-12-31,Waycross,GA,101928.0,0.97
2020-12-31,Morgan City,LA,123945.0,-0.08
2020-12-31,McComb,MS,108684.0,0.3
2020-12-31,Rochelle,IL,139216.0,0.65
2020-12-31,Scottsboro,AL,117411.0,0.82
2020-12-31,Danville,KY,124954.0,78.01
2020-12-31,Natchez,MS,97195.0,1.08
2020-12-31,Greenville,OH,148397.0,-34.27
2020-12-31,Galesburg,IL,79261.0,0.49
2020-12-31,Fort Polk South,LA,103196.0,0.07
2020-12-31,Fort Leonard Wood,MO,157047.0,0.38
2020-12-31,Glasgow,KY,124220.0,1.56
2020-12-31,Edwards,CO,772639.0,-0.21
2020-12-31,Fernley,NV,303805.0,1.31
2020-12-31,Malone,NY,119713.0,0.72
2020-12-31,Durango,CO,448894.0,0.53
2020-12-31,Bartlesville,OK,124956.0,0.53
2020-12-31,Elko,NV,311852.0,0.74
2020-12-31,Rexburg,ID,318200.0,1.27
2020-12-31,St. Marys,GA,194028.0,1.78
2020-12-31,Cortland,NY,137557.0,0.7
2020-12-31,Clovis,NM,157886.0,0.7
2020-12-31,Norfolk,NE,169453.0,0.78
2020-12-31,Freeport,IL,94203.0,0.81
2020-12-31,Starkville,MS,185537.0,0.59
2020-12-31,Burlington,IA,106476.0,-41.23
2020-12-31,Cadillac,MI,129286.0,0.56
2020-12-31,Ardmore,OK,100591.0,1.36
2020-12-31,Oxford,MS,205617.0,0.35
2020-12-31,Bogalusa,LA,111440.0,0.61
2020-12-31,Gardnerville Ranchos,NV,510646.0,1.88
2020-12-31,Tahlequah,OK,120147.0,1.0
2020-12-31,Cañon City,CO,254680.0,0.99
2020-12-31,Ruston,LA,160998.0,0.58
2020-12-31,Hillsdale,MI,147989.0,1.4
2020-12-31,Ponca City,OK,71073.0,1.16
2020-12-31,Blytheville,AR,83873.0,1.02
2020-12-31,Red Wing,MN,259200.0,1.34
2020-12-31,Newport,OR,348823.0,188.42
2020-12-31,McAlester,OK,92083.0,1.09
2020-12-31,Moultrie,GA,98227.0,0.68
2020-12-31,Harrison,AR,128940.0,0.57
2020-12-31,Shelbyville,TN,198541.0,1.1
2020-12-31,Duncan,OK,89941.0,0.26
2020-12-31,Thomasville,GA,147509.0,0.93
2020-12-31,Bemidji,MN,189329.0,1.0
